Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
425,Wilmar International,"Food, Drink & Tobacco",Singapore,44674,1129,45680,16985
426,Xiaomi,Technology Hardware & Equipment,China,26400,2060,21180,35749
427,Magna International,Consumer Durables,Canada,40799,2291,25945,18342
428,International Airlines,Transportation,United Kingdom,28801,3404,32047,14377
429,Femsa,"Food, Drink & Tobacco",Mexico,25134,1252,29267,34547
430,Adidas,Consumer Durables,Germany,25854,2008,17847,51987
431,Netflix,Media,United States,15794,1211,25974,157329
432,Philips,Health Care Equipment & Services,Netherlands,21379,1287,29744,36314
432,Sumitomo Mitsui Trust,Banking,Japan,12973,1499,520158,13495
434,China Yangtze Power,Utilities,China,7745,3429,43669,54729
435,Applied Materials,Semiconductors,United States,16802,3949,18922,41726
435,Paccar,Capital Goods,United States,23501,2195,25482,24775
437,Sysco,Food Markets,United States,59646,1477,18194,36451
438,Larsen & Toubro,Construction,India,19981,1264,36112,27526
439,Emerson Electric,Capital Goods,United States,17739,2276,20429,44566
440,Samsung C&T,Trading Companies,South Korea,28310,1681,38006,16102
441,International Paper,Materials,United States,23306,2012,33576,17838
442,Halliburton,Oil & Gas Operations,United States,23995,1656,25982,27169
443,China Cinda Asset Management,Diversified Financials,China,16192.2,1851,217860,10654
443,Daikin Industries,Capital Goods,Japan,22123,1675,23416,34573
445,FirstRand,Diversified Financials,South Africa,7591,2254,110497,27233
446,Salesforce.com,IT Software & Services,United States,13282,1110,30737,120857
447,KIA Motors,Consumer Durables,South Korea,49222,1050,46412,15004
448,CK Asset Holdings,Construction,Hong Kong,6961,5119,60790,31095
448,Consolidated Edison,Utilities,United States,12332,1382,53920,27336
450,Svenska Handelsbanken,Banking,Sweden,7415,2021,341788,21756
450,Swire Pacific,Conglomerates,Hong Kong,10795,3015,55740,18891
452,General Mills,"Food, Drink & Tobacco",United States,16594,1537,30286,30969
453,CTBC Financial,Banking,Taiwan,16694,1195,187177,12771
454,SK Innovation,Oil & Gas Operations,South Korea,49532,1501,32340,14780
455,Pernod Ricard,"Food, Drink & Tobacco",France,10724,1713,35185,45945
456,Citic Securities,Diversified Financials,China,7725,1431,95130,40829.3
457,New World Development,Construction,Hong Kong,10542,2980,61470,17302
458,Waste Management,Business Services & Supplies,United States,14914,1925,22965,44923
459,Sempra Energy,Oil & Gas Operations,United States,11661,1050,60638,34930
460,Aegon,Insurance,Netherlands,30872,838,425396,10748
460,State Bank of India,Banking,India,47523,-948,536689,40012
462,American International Group,Insurance,United States,47208,-6,491984,40043
463,Toyota Industries,Consumer Durables,Japan,19640,1344,46435,17205
464,Vodafone,Telecommunications Services,United Kingdom,53869,-3846,155246,49557
465,Sampo,Insurance,Finland,9493,1990,56094,25757
466,Subaru,Consumer Durables,Japan,29137,1682,26159,19579
467,IntercontinentalExchange,Diversified Financials,United States,6276,1988,92791,45179
468,LG Chem,Chemicals,South Korea,25609,1338,25940,24864
469,Fifth Third Bank,Banking,United States,7428,2171,146069,21206
470,Dell Technologies,Technology Hardware & Equipment,United States,90396,-2310,111820,45183
471,SK Telecom,Telecommunications Services,South Korea,15333,2828,37972,15455
471,VTB Bank,Banking,Russia,23649,2762,212773,7295.6
473,Banorte,Banking,Mexico,10422,1661,82690,18849
474,Swiss Re,Insurance,Switzerland,37294,402,200512,30447
475,Mitsubishi Chemical,Chemicals,Japan,35258,1891,51168,10079
476,Centene,Drugs & Biotechnology,United States,60116,900,30901,19916
477,BAE Systems,Aerospace & Defense,United Kingdom,22429,1333,32028,20442
478,Hana Financial Group,Banking,South Korea,13115,2003,345052,10034
479,Fast Retailing,Retailing,Japan,20013,1491,18103,57709
480,CNH Industrial,Capital Goods,United Kingdom,29713,1068,46100,15204
481,Bank Mandiri,Banking,Indonesia,8007,1757,83615,25921
482,HeidelbergCement,Construction,Germany,21323,1348,41888,16263
482,Hewlett Packard Enterprise,Technology Hardware & Equipment,United States,30629,649,51758,22831
484,Talanx,Insurance,Germany,41557,829,179064,10261
485,Cummins,Capital Goods,United States,23771,2141,19062,26431
486,Orsted,Oil & Gas Operations,Denmark,11486,2822,26743,31405
487,WPP,Media,United Kingdom,20804,1417,43134,15159
488,Marsh & McLennan,Insurance,United States,14913,1650,21578,47569
489,Grupo ACS,Construction,Spain,43248,1079,39205,14129
490,Xcel Energy,Utilities,United States,11527,1262,47745,28142
491,Las Vegas Sands,"Hotels, Restaurants & Leisure",United States,13796,1539,22547,52721
492,NTPC,Utilities,India,13214,1636,44629,19320
493,China Zheshang Bank,Banking,China,12901,1714,239927,10355
494,Commerzbank,Banking,Germany,15165,1008,528557,11444
495,Toyota Tsusho,Trading Companies,Japan,61031,1142,40246,11558
496,Lennar,Construction,United States,21446,1784,28750,17099
497,Swedbank,Banking,Sweden,6614,2432,253342,18588
498,Compass Group,"Hotels, Restaurants & Leisure",United Kingdom,30866,1512,16447,35470
499,Woolworths,Food Markets,Australia,42941,1295,17522,29305
500,Novatek,Oil & Gas Operations,Russia,13175,2606,17534,52684
501,National Bank of Canada,Banking,Canada,8440,1652,200529,15889
502,LG Electronics,Consumer Durables,South Korea,55739,1127,39728,11719
503,Thales,Aerospace & Defense,France,18705,1158,29157,25739
504,Public Service Enterprise Group,Utilities,United States,9880,1438,45326,29729
505,Adobe,IT Software & Services,United States,9496,2682,19506,132025
505,China Taiping Insurance,Insurance,Hong Kong,27254,846,94255,11865
507,TE Connectivity,Technology Hardware & Equipment,Switzerland,14365,2977,19188,30250
508,Mitsubishi Estate,Construction,Japan,11571,1197,53442,22829
509,Metallurgical Corp of China,Construction,China,43185,959,63929,10899.2
510,Emirates NBD,Banking,United Arab Emirates,6905,2571,136216,18157
510,Kansai Electric Power,Utilities,Japan,29510,889,65062,12625
512,Ecolab,Chemicals,United States,14668,1429,20075,52829
513,DXC Technology,Business Services & Supplies,United States,21767,1543,28871,17325
514,M&T Bank,Banking,United States,6608,2040,120025,22732
515,Fujitsu,Technology Hardware & Equipment,Japan,36072,1497,27272,14592
516,Constellation Brands,"Food, Drink & Tobacco",United States,8116,3436,29232,37284
517,Wesfarmers,Food Markets,Australia,33768,2032,14492,28372
518,CLP Holdings,Utilities,Hong Kong,11665,1729,29442,28565
519,Al Rajhi Bank,Banking,Saudi Arabia,4753,2745,97301,49666
520,Asahi Group Holdings,"Food, Drink & Tobacco",Japan,19198,1370,28066,19914
521,Illinois Tool Works,Capital Goods,United States,14768,2563,14870,51761
522,Fujifilm Holdings,Consumer Durables,Japan,21943,1062,31111,19489
523,Saint-Gobain,Construction,France,49283,495,50347,22546
524,Cognizant,IT Software & Services,United States,16125,2101,15913,41028
524,Tatneft,Oil & Gas Operations,Russia,14876,3372,17316,27238
526,DTE Energy,Utilities,United States,14189,1118,36288,22574
527,KeyCorp,Banking,United States,7329,1866,140305,16816
527,Recruit Holdings,Business Services & Supplies,Japan,20723,1531,15099,47054
529,NVIDIA,Semiconductors,United States,11716,4142,13292,113362
530,Sasol,Chemicals,South Africa,14809,1250,32844,20994
531,JFE Holdings,Materials,Japan,35738,1422,41777,10060
532,Bank of Ningbo,Banking,China,7047,1691,162609,17960
533,eBay,Business Services & Supplies,United States,10754,2530,22819,31476
534,Mitsubishi Heavy Industries,Capital Goods,Japan,37655,734,48032,13851
535,Citizens Financial Group,Banking,United States,7168,1721,161310,16279
535,Weichai Power,Capital Goods,China,24022,1310,30686,14366
537,Nucor,Materials,United States,25067,2351,17921,17525
538,Sherwin-Williams,Chemicals,United States,17534,1109,19134,41932
539,Formosa Petrochemical,Oil & Gas Operations,Taiwan,25454,1993,13201,35368
540,Ally Financial,Banking,United States,10680,1263,178869,11924
541,Murata Manufacturing,Technology Hardware & Equipment,Japan,14077,1757,18660,33891
542,Northern Trust,Banking,United States,6655,1536,132213,20073
543,American Tower,Diversified Financials,United States,7440,1236,33010,85260
544,China Fortune Land Development,Construction,China,10382,1595,57755,14482
545,CME Group,Diversified Financials,United States,4321,1962,77540,63108
546,Samsung Fire & Marine,Insurance,South Korea,18558,973,70463,11198
547,Deutsche Bank,Banking,Germany,42269,314,1541123,18074
548,Kraft Heinz Company,"Food, Drink & Tobacco",United States,26259,-10229,103627,40192
549,Haier Smart Home,Consumer Durables,China,26818,1138,24362,16957
550,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,20759,1354,17855,25822
551,MTR,Transportation,Hong Kong,6881,2042,35084,37070
552,Tata Steel,Materials,India,23192,2641,34334,8970
553,Bank Central Asia,Banking,Indonesia,5233,1816,57357,49380
554,Bank of Nanjing,Banking,China,8563,1653,176888,11525
555,Telenor,Telecommunications Services,Norway,13558,1383,22089,29000
556,Colgate-Palmolive,Consumer Durables,United States,15544,2400,12161,59628
557,Boston Scientific,Health Care Equipment & Services,United States,9823,1671,20999,48820
558,Kimberly-Clark,Consumer Durables,United States,18486,1410,14518,42515
559,China National Building,Construction,China,32984,1219,63598,8010
560,CBS,Media,United States,14514,1960,21859,19628
560,Dollar General,Retailing,United States,25625,1589,13296,32021
562,DISH Network,Media,United States,13621,1575,30720,16325
563,Keurig Dr Pepper,"Food, Drink & Tobacco",United States,9025,808,48918,37449
564,Kubota,Capital Goods,Japan,16754,1255,26393,18044
565,Rakuten,Business Services & Supplies,Japan,9973,1288,66946,14452
566,EMD Group,Drugs & Biotechnology,Germany,17745,460,42757,45844
566,Rogers Communications,Telecommunications Services,Canada,11647,1589,23369,26593
568,PPL,Utilities,United States,7785,1825,43396,22329
569,Aisin Seiki,Consumer Durables,Japan,36613,1099,32460,10995
571,Aon,Insurance,Ireland,10761,1052,26422,42140
572,Sinopharm Group,Drugs & Biotechnology,China,51874,880,34340,11103
573,Royal Caribbean Cruises,"Hotels, Restaurants & Leisure",United States,9494,1811,27698,25310
574,Norilsk Nickel,Materials,Russia,11603,3016,15273,35886
575,Woori Financial Group,Diversified Financials,South Korea,10953,1710,305115,8341
576,Kirin Holdings,"Food, Drink & Tobacco",Japan,17480,1483,20996,19630
577,NXP Semiconductors,Semiconductors,Netherlands,9407,2208,21530,33064
578,Saudi Electricity,Utilities,Saudi Arabia,17081,476,123839,18288
191,Synchrony Financial,Business Services & Supplies,United States,0,3257,105384,23060
579,Swisscom,Telecommunications Services,Switzerland,11969,1560,22911,24083
580,McKesson,Drugs & Biotechnology,United States,213518,-316,61011,21887
581,Nidec,Capital Goods,Japan,13912,1269,17161,41441
582,Omnicom Group,Media,United States,15130,1325,25211,18120
583,Coal India,Materials,India,14379,1860,18318,22535
584,RELX,Business Services & Supplies,United Kingdom,9990,1896,17829,43358
585,Trane Technologies,Conglomerates,Ireland,15668,1338,17915,27314
586,FirstEnergy,Utilities,United States,11454,913,40063,21522
587,Anadarko Petroleum,Oil & Gas Operations,United States,13078,605,40376,32216
588,Korea Electric Power,Utilities,South Korea,55090,-1194,166024,16289
589,Regions Financial,Banking,United States,6518,1543,128802,15521
590,Simon Property Group,Diversified Financials,United States,5655,2151,30686,55019
591,Corning,Technology Hardware & Equipment,United States,11290,1066,27505,27365
591,The Estée Lauder Companies,Consumer Durables,United States,14194,1631,12676,61517
593,Henderson Land,Construction,Hong Kong,2838,3975,56340,27967
594,Grupo Mexico,Materials,Mexico,10491,1318,26871,24323
595,Allergan,Drugs & Biotechnology,Ireland,15787,-5096,101788,46333
595,H&M - Hennes & Mauritz,Retailing,Sweden,24253,1362,13165,29740
595,Loews,Insurance,United States,14065,636,78316,14958
598,VMware,IT Software & Services,United States,8973,2422,14662,77200
599,Best Buy,Retailing,United States,42879,1464,13174,19721
600,First Data,Business Services & Supplies,United States,9498,1005,38327,23690
601,Air Products & Chemicals,Chemicals,United States,8938,1691,19142,43509
602,Astellas Pharma,Drugs & Biotechnology,Japan,11824,1934,17576,26022
603,Asahi Kasei,Chemicals,Japan,19417,1316,23671,14094
604,Entergy,Utilities,United States,11069,863,48275,17801
605,Ageas,Insurance,Belgium,12315,955,115488,10179
606,PPG,Chemicals,United States,15374,1341,16015,28299
607,Shimao Property Holdings,Construction,Hong Kong,12972,1336,54998,10164
608,Sumitomo Electric,Capital Goods,Japan,28701,1163,28379,10735
609,Formosa Chemicals,Chemicals,Taiwan,13526,1617,19244,20619
610,Atlantia,Transportation,Italy,6873,965,91242,21067
611,Kotak Mahindra Bank,Diversified Financials,India,6285,1016,50107,37893
612,Tenaga Nasional,Utilities,Malaysia,12488,923,37192,16693
613,JD.com,Retailing,China,69805,-361,30465,43633.6
614,Wheelock,Construction,Hong Kong,6187,2200,75693,14479
615,Western Digital,Technology Hardware & Equipment,United States,19391,841,27939,16110
616,Industrial Bank of Korea,Banking,South Korea,11121,1594,259464,7307
617,Baxter International,Health Care Equipment & Services,United States,11127,1624,15641,37991
618,Dongfeng Motor Group,Consumer Durables,China,15889,1983,32993,9379
619,Nintendo,Consumer Durables,Japan,10829,1568,16600,36573
620,Aeon,Food Markets,Japan,77102,214,90277,15189
621,Coca-Cola European Partners,"Food, Drink & Tobacco",United Kingdom,13577,1071,20824,24715
621,Vonovia,Construction,Germany,4777,2674,56457,25764
623,Teck Resources,Materials,Canada,9693,2397,29013,14094
624,Evonik,Chemicals,Germany,17723,1101,24662,14262
625,TELUS,Telecommunications Services,Canada,10875,1234,24209,22356
626,RWE Group,Utilities,Germany,24794,395,98259,15828
627,Devon Energy,Oil & Gas Operations,United States,11739,3052,19566,14705
628,Bharat Petroleum,Oil & Gas Operations,India,36459,1397,18769,11329
629,Eversource Energy,Utilities,United States,8448,1033,38241,22198
630,Oneok,Oil & Gas Operations,United States,12708,1152,18232,28537
631,TD Ameritrade Holding,Diversified Financials,United States,5706,1780,37191,30038
632,Siam Commercial Bank,Banking,Thailand,7098,1239,97891,13670
633,Edp-energias De Portugal,Utilities,Portugal,18024,613,47586,14074
634,Resona Holdings,Banking,Japan,6951,1581,537392,9658
635,Sumitomo Realty,Construction,Japan,9081,1000,45458,17317
636,Raiffeisen Bank International,Banking,Russia,8832.7,1426,160173,8880.3
637,Daqin Railway,Transportation,China,10779,2178,19319,18780
638,Idemitsu Kosan,Oil & Gas Operations,Japan,39898,1078,27897,9221
638,Unibail-Rodamco,Construction,Netherlands,3225,1216,73764,40261
640,Parker-Hannifin,Capital Goods,United States,14518,1407,15308,24569
641,BOE Technology Group,Technology Hardware & Equipment,China,14525,535,44282,20288
642,Nokia,Technology Hardware & Equipment,Finland,26620,-402,46612,32305
643,Infosys,IT Software & Services,India,11575,2195,11867,45135
644,Public Bank,Banking,Malaysia,5039,1385,101559,21048
645,Kao,Consumer Durables,Japan,13654,1392,13316,36228
646,Mapfre,Insurance,Spain,25167,624,70198,9168
647,Geely Automobile Holdings,Consumer Durables,Hong Kong,16141,1905,13321,20949
648,Siam Cement,Chemicals,Thailand,14800,1384,18114,17343
649,Nan Ya Plastics,Chemicals,Taiwan,11047,1749,18553,19879
650,PKN Orlen,Oil & Gas Operations,Poland,30362,1565,17074,11364
651,Naturgy Energy Group,Oil & Gas Operations,Spain,28714,-3353,46447,27534
652,Kellogg,"Food, Drink & Tobacco",United States,13547,1336,17780,20090
653,WEC Energy Group,Utilities,United States,7680,1061,34438,24066
654,CNPC Capital,Capital Goods,China,5407,1094,129835,18895
655,Kyocera,Technology Hardware & Equipment,Japan,14908,642,27533,22119
656,Telia,Telecommunications Services,Sweden,9604,1202,28039,18669
657,Eletrobrás,Utilities,Brazil,6877,3638,46755,11084
658,Guangzhou Automobile Group,Consumer Durables,China,10614,1670,19243,19280.8
659,CIMB Group Holdings,Banking,Malaysia,6398,1384,129241,11659
660,Prologis,Diversified Financials,United States,2883,1631,38392,46401
661,Absa Group,Banking,South Africa,9663,1050,89589,9868
662,Sodexo,Business Services & Supplies,France,24662,749,20171,16851
663,Isbank,Banking,Turkey,15258,1487,105459,4637
664,Carrefour,Food Markets,France,91923,-663,54160,14655
665,Republic Services,Business Services & Supplies,United States,10040,1037,21617,25425
666,Publicis Groupe,Media,France,11740,1084,30957,13392
667,Porsche Automobil Holding,Consumer Durables,Germany,122,4097,38514,22223
668,D.R. Horton,Construction,United States,16254,1558,14536,17334
669,Kasikornbank,Banking,Thailand,6001.7,1190,96901,14513
670,Capgemini,IT Software & Services,France,15569,861,18860,20882
671,Ross Stores,Retailing,United States,14984,1587,6235,36825
672,Deutsche Boerse,Diversified Financials,Germany,3702,972,180249,24159
672,Grupo Aval,Diversified Financials,Colombia,11342,985,79962,9067
674,Husky Energy,Oil & Gas Operations,Canada,17052,1124,26612,10892
675,CGN Power,Utilities,China,7586,1315,54852,12629
676,West Japan Railway,Transportation,Japan,13746,904,28674,13941
677,Legend Holding,Technology Hardware & Equipment,China,54074,668,81312,6457
678,Nutrien,Chemicals,Canada,19620,80,45502,32334
679,Activision Blizzard,Consumer Durables,United States,7492,1812,17835,34609
680,Toray Industries,Consumer Durables,Japan,21408,902,25348,11311
681,Chubu Electric Power,Utilities,Japan,27070,511,50598,10837
682,China Tower Corp.,Telecommunications Services,China,10865,400,45933,49357
683,Analog Devices,Semiconductors,United States,6223,1577,21828,42279
684,Grupa PZU,Insurance,Poland,10397,888,87054,9649
685,ViacomCBS,Media,United States,12960,1503,22744,12165
686,Fidelity National Information,Business Services & Supplies,United States,8423,847,23770,35849
687,Sekisui House,Construction,Japan,19589,1166,22173,10890
688,Akzo Nobel,Chemicals,Netherlands,10920,1018,21766,20180
689,Huntington Bank,Banking,United States,5214,1393,108781,14303
690,WH Group,"Food, Drink & Tobacco",Hong Kong,22605,943,15298,17241
691,Molson Coors Brewing,"Food, Drink & Tobacco",United States,10770,1117,30110,13282
692,Haitong Securities,Diversified Financials,China,5801,792,83695,21838.1
693,AES,Utilities,United States,10742,1200,32521,11738
694,Tesla,Consumer Durables,United States,21461,-976,29740,47198
695,Falabella,Retailing,Chile,14404,745,22880,18265
696,Fox,Media,United States,10153,2187,13466,24100
696,Veolia Environnement,Utilities,France,30569,440,42974,13090
698,Link REIT,Diversified Financials,Hong Kong,1287,5727,27511,24467
699,Lenovo Group,Technology Hardware & Equipment,Hong Kong,49966,511,31279,11180
700,Atlas Copco,Capital Goods,Sweden,10960,2203,10904,36827
701,Suncorp Group,Insurance,Australia,10313,640,69918,12574
702,All Nippon Airways,Transportation,Japan,18556,885,23594,11990
703,T&D Holdings,Insurance,Japan,17622,731,141567,6804
704,Lam Research,Semiconductors,United States,10866,2902,10768,29721
705,Pioneer Natural Resources,Oil & Gas Operations,United States,9379,974,19046,29495
705,Vivendi,Telecommunications Services,France,16436,150,39328,36999
707,VF,Consumer Durables,United States,13612,1384,10284,37800
708,Solvay,Chemicals,Belgium,13330,1012,25149,12787
709,UPM-Kymmene,Materials,Finland,12366,1765,16000,15243
710,Uniper,Utilities,Germany,92228,-533,65931,11192
711,National Bank of Kuwait,Banking,Kuwait,4388,1220,90151,19863
712,Samba Financial Group,Banking,Saudi Arabia,2544,1472,61296,20746
713,China Southern Airlines,Transportation,China,21662,463,35993,14832.6
714,Nomura,Diversified Financials,Japan,16732,-712,411184,12981
715,Reinsurance Group of America,Insurance,United States,12911,716,64535,9482
716,Eiffage,Construction,France,19926,742,34715,9560
717,Cardinal Health,Drugs & Biotechnology,United States,141935,-38,40462,13709
718,Crown Castle International,Diversified Financials,United States,5550,767,37778,50978
719,Ericsson,Technology Hardware & Equipment,Sweden,24143,-368,30314,33351
719,Sumitomo Chemical,Chemicals,Japan,19764,1207,29809,7964
721,Tokyo Electron,Semiconductors,Japan,11908,2328,10677,26002
722,Willis Towers Watson,Insurance,United Kingdom,8485,695,32385,22916
723,CBRE Group,Construction,United States,21340,1063,13457,17059
724,Essity Ab,Consumer Durables,Sweden,13620,906,17400,19992
725,Sandvik,Capital Goods,Sweden,11502,1461,13349,23698
726,CSL,Drugs & Biotechnology,Australia,8243,1819,11532,61732
727,Credicorp,Banking,Peru,5321,1213,52585,18452
728,Riyad Bank,Banking,Saudi Arabia,2830,1257,61285,21520
729,London Stock Exchange,Diversified Financials,United Kingdom,2847,640,1073449,22423
730,Guotai Junan Securities,Diversified Financials,China,4000,1023,63610,25365
731,DSM,Materials,Netherlands,10933,1271,15756,20273
732,Bancolombia,Banking,Colombia,7156,899,67779,12513
733,Rolls-Royce Holdings,Aerospace & Defense,United Kingdom,20973,-3202,40573,22492
734,Hong Kong Exchanges,Diversified Financials,Hong Kong,2024,1188,32691,44344
735,Otsuka Holding,Drugs & Biotechnology,Japan,11698,747,22573,18994
736,Stanley Black & Decker,Consumer Durables,United States,13982,645,19408,22059
737,BYD,Consumer Durables,China,19235,410,28386,22718
738,WestRock,Materials,United States,16719,910,30667,9063
739,CarMax,Retailing,United States,18173,842,18718,12896
740,Aptiv,Consumer Durables,Ireland,14437,1067,12480,23299
741,Axis Bank,Banking,India,9074,71,107915,28601
741,CenturyLink,Telecommunications Services,United States,23443,-1733,70256,13238
743,Fortive,Technology Hardware & Equipment,United States,7194,2914,12906,29652
744,George Weston,Food Markets,Canada,37471,443,32079,11711
744,Koç Holding,Oil & Gas Operations,Turkey,29534,1142,23549,7363
746,Huaneng Power International,Utilities,China,25373,235,58762,13735.1
747,Isuzu Motors,Consumer Durables,Japan,19549,1048,18581,10464
747,Telkom Indonesia,Telecommunications Services,Indonesia,9370,1326,13750,27230
749,China Energy Engineering,Construction,China,33796,692,56715,3643
750,Unipol Gruppo,Insurance,Italy,16404,833,87564,3692
751,Teva Pharmaceutical,Drugs & Biotechnology,Israel,18829,-2280,60683,15468
752,Keyence,Technology Hardware & Equipment,Japan,5304,2064,14670,78654
753,Neste,Oil & Gas Operations,Finland,17601,918,9401,27795
753,Shanghai International Port,Transportation,China,5693,1553,21027,29343
755,Nedbank,Banking,South Africa,7691,1009,72569,9375
756,Bangkok Bank,Banking,Thailand,5314,1093,95723,12535
757,China Reinsurance Group,Insurance,China,18119,570,47485,8880
758,Formosa Plastics,Chemicals,Taiwan,7640,1643,16316,22293
759,Telecom Italia,Telecommunications Services,Italy,22380,-1639,75534,12163
760,Concho Resources,Oil & Gas Operations,United States,4151,2269,26961,23462
761,Covestro,Chemicals,Germany,17243,2151,12882,10896
761,Guangzhou R&F,Construction,China,11586,1264,53337,6794
763,LG,Chemicals,South Korea,9700,1694,20466,11455
764,Liberty Global,Media,United Kingdom,13020,-373,53154,22369
764,Raymond James Financial,Diversified Financials,United States,7657,986,38544,12579
766,Fairfax Financial,Insurance,Canada,18170,351,64372,13694
767,Rosseti,Utilities,Russia,16262,1448,36670,3309
768,China Eastern Airlines,Transportation,China,17320,426,34485,14880.3
769,Tata Motors,Consumer Durables,India,44925,-4065,46402,11639
770,AIB Group,Banking,Ireland,3763,1245,104639,12958
771,Fortis (Canada),Utilities,Canada,6473,900,39867,16077
772,Woodside Petroleum,Oil & Gas Operations,Australia,5253,1372,27088,23838
773,China Steel,Materials,Taiwan,13287,811,21945,12577
774,First Republic Bank,Banking,United States,3733,881,101847,17075
775,ATOS,IT Software & Services,France,14461,743,24665,11341
776,Japan Airlines,Transportation,Japan,13294,1158,17629,11844
777,Garanti Bank,Banking,Turkey,10254,1378,74545,6144
778,Edison International,Utilities,United States,12657,-423,56715,20555
778,Galp Energia,Oil & Gas Operations,Portugal,20270,874,14503,13435
780,Infineon Technologies,Semiconductors,Germany,9195,1325,12722,27317
781,Athene Holding,Insurance,Bermuda,6568,1068,125505,8598
782,Old Mutual,Diversified Financials,South Africa,8232,1112,60738,8261
783,AutoZone,Retailing,United States,11311,1413,9745,26009
784,Abu Dhabi Commercial Bank,Banking,United Arab Emirates,3895,1270,76183,13591
784,Yanzhou Coal Mining,Materials,China,24250,1200,29666,5504
786,Macy's,Retailing,United States,25740,1107,19863,7731
787,NetEase,IT Software & Services,China,10127,928,12667,34935
788,Hermès International,Consumer Durables,France,7039,1657,8537,71501
789,Fanuc,Capital Goods,Japan,6218,1579,14520,37498
790,Regeneron Pharmaceuticals,Drugs & Biotechnology,United States,6711,2444,11735,36427
791,Novolipetsk Steel,Materials,Russia,12062,2242,9944,16229
792,Hanwha,Trading Companies,South Korea,44288,426,151952,1890
793,Dentsu,Media,Japan,9222,818,33163,11439
794,Carlsberg,"Food, Drink & Tobacco",Denmark,9893,840,18030,19285
795,Textron,Conglomerates,United States,13785,1212,14480,12897
796,Bank of Jinzhou,Banking,China,6907,1415,112960,6943
797,SSE,Utilities,United Kingdom,30077,310,32314,14961
798,Huatai Securities,Diversified Financials,China,2450,770,53697,24501.4
799,Lotte Chemical,Chemicals,South Korea,15034,1435,18641,8501
800,Hikvision,Technology Hardware & Equipment,China,7278,1629,7984,47767
800,QBE Insurance Group,Insurance,Australia,12360,503,40214,12084
802,Shaanxi Coal Industry,Materials,China,8212,1661,17555,13885
802,Shanghai Electric Group,Capital Goods,China,15226,459,31888,13244.5
804,Saudi British Bank,Banking,Saudi Arabia,2256,1315,46534,15760
805,O'Reilly Automotive,Retailing,United States,9536,1324,8109,31313
806,ITC,"Food, Drink & Tobacco",India,6725,1748,9857,53802
807,Chunghwa Telecom,Telecommunications Services,Taiwan,7146,1177,15202,27670
808,Shenzhen Overseas,Business Services & Supplies,China,5740,1600,42846,10327
809,EnBW-Energie Baden,Utilities,Germany,24323,394,48409,9623
810,Comerica,Banking,United States,3684,1285,70690,12129
811,Inner Mongolia Yili,"Food, Drink & Tobacco",China,11942,973,6934,27895
812,Genuine Parts,Trading Companies,United States,18735,810,12683,15390
812,PKO Bank Polski,Banking,Poland,4660,1035,86313,12881
814,PG&E,Utilities,United States,16759,-6837,81507,11079
815,Discovery,Media,United States,10545,493,32550,15813
815,Ferguson,Trading Companies,United Kingdom,21571,909,10751,16196
817,Huishang Bank,Banking,China,7354,1323,153090,5268
818,Sanlam,Diversified Financials,South Africa,5819,877,55943,12402
819,Williams,Oil & Gas Operations,United States,8686,-155,46420,34316
820,Deutsche Wohnen,Construction,Germany,1724,2162,29032,15956
820,S&P Global,Business Services & Supplies,United States,6259,1958,9458,53449
820,Wanhua Chemical Group,Chemicals,China,9093,1887,10463,21953
823,Fortum,Utilities,Finland,6184,995,25617,18301
824,Mega Financial Holding,Diversified Financials,Taiwan,3158,925,115238,12436
825,JBS,"Food, Drink & Tobacco",Brazil,49690,7,29451,12304
826,China Coal Energy,Materials,China,15253,534,38548,9131.4
827,Emaar Properties,Construction,United Arab Emirates,7074,1599,30480,9629
828,Canadian Pacific Railway,Transportation,Canada,5644,1505,15718,30336
829,Evraz Group,Materials,United Kingdom,12838,2411,9373,12524
830,Mitsubishi Motors,Consumer Durables,Japan,22350,966,17118,8553
831,Wuliangye Yibin,"Food, Drink & Tobacco",China,5157,2023,12540,59246
832,Intuit,IT Software & Services,United States,6431,1472,5335,66781
833,LabCorp,Health Care Equipment & Services,United States,11333,884,16185,14330
834,PTT Global Chemical,Chemicals,Thailand,16044,1239,14412,9846
835,Bank Negara Indonesia,Banking,Indonesia,4899,1055,56229,13081
836,Galaxy Entertainment,"Hotels, Restaurants & Leisure",Hong Kong,7044.4,1723,11161,32362
837,Gemdale,Construction,China,6819,1501,38067,8753
838,E-Trade Financial,Diversified Financials,United States,3119,1095,67518,12536
838,Kuehne & Nagel International,Transportation,Switzerland,21227,787,7991,17171
840,Kone,Construction,Finland,10701,992,8841,27892
841,Ryanair Holdings,Transportation,Ireland,9131,1341,13555,16095
842,Great Wall Motor,Consumer Durables,China,14444,799,16284,12132.4
842,MGM Resorts,"Hotels, Restaurants & Leisure",United States,11763,452,31038,14776
844,Tokyo Gas,Oil & Gas Operations,Japan,17045,555,22147,11170
845,YPF,Oil & Gas Operations,Argentina,15503,1374,26394,5999
846,Daiwa Securities,Diversified Financials,Japan,6665,788,195317,7588
847,ThyssenKrupp Group,Conglomerates,Germany,43315,79,40114,9533
847,Vestas Wind Systems,Capital Goods,Denmark,11958,807,13602,17925
849,Sabanci Holding,Diversified Financials,Turkey,11733,790,69867,2785
