Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
407,Mitsubishi Estate,Real Estate,Japan,11891,772.6,51151,26027
408,Royal Bank of Scotland,Banking,United Kingdom,60805,-3101,2335795,48249
409,E.ON,Utilities,Germany,157278,-3089.8,198122,49113
410,Colgate-Palmolive,Consumer Durables,United States,16734,2431,12724,45459
411,Automatic Data,Business Services & Supplies,United States,10350,1343.3,32484,27031
412,Lafarge,Construction,France,19798,768.1,51816,13862
413,Ahold,Food Markets,Netherlands,39211,1317.4,18935,15157
414,Lloyds Banking Group,Banking,United Kingdom,64990,-4470,1508230,40834
415,CBS,Media,United States,14245,1305,26197,20505
416,Aeon,Retailing,Japan,62331,730,45290,9996
416,CenturyLink,Telecommunications services,United States,15351,575,56139,24215
418,Hartford Financial Services,Insurance,United States,21859,662,304064,9610
419,Covidien,Health Care Equipment & Services,Ireland,11703,1935,20585,26062
420,Consolidated Edison,Utilities,United States,12938,1061,39214,16876
421,Heineken Holding,"Food, Drink & Tobacco",Netherlands,22180,928.8,34600,13251
422,Ameriprise Financial,Diversified Financials,United States,10239,1076,133986,12808
423,Tata Steel,Diversified Metals & Mining,India,26660,2015.6,30341,8678
424,Humana,Health Care Equipment & Services,United States,36831,1419.2,17708,14213
425,Isbank,Banking,Turkey,11091,1358.2,97599,10803
426,Kyocera,Consumer Durables,Japan,15242,1473.1,23280,16817
427,Las Vegas Sands,Casinos & Gaming,United States,9411,1560.1,22244,41548
428,Xerox,Business Services & Supplies,United States,22626,1295,30116,11081
429,Sistema JSFC,Telecommunications services,Russia,27996,915.3,43869,9739
430,Thermo Fisher Scientific,Health Care Equipment & Services,United States,11726,1329.9,26834,21187
431,China Vanke,Real Estate,China,9904,1489.4,47019,14224
432,Fortum,Utilities,Finland,7981,2291.5,29660,21845
433,Corning,Technology Hardware & Equipment,United States,7890,2805,27848,21757
434,PICC Property & Casualty,Insurance,China,19514,790.8,30399,16262
435,CLP Holdings,Utilities,Hong Kong-China,11798,1195.8,27427,21016
436,Mitsui Fudosan,Real Estate,Japan,16905,600.4,45495,17452
437,QBE Insurance Group,Insurance,Australia,15788,689.7,46774,15466
438,VimpelCom,Telecommunications services,Netherlands,20250,488.4,54476,17864
439,Fujitsu,Technology Hardware & Equipment,Japan,54477,662.8,35618,11000
440,Femsa,"Food, Drink & Tobacco",Mexico,14550,1084.4,19651,25373
441,LG Chem,Chemicals,South Korea,19569,1845,13241,21836
442,Macquarie Group,Diversified Financials,Australia,11888,987.6,161661,9326
443,China Railway Construction,Construction,China,69236,644.2,52828,8297
444,Alstom,Conglomerates,France,29636,654.4,40226,12030
444,Shin-Etsu Chemical,Chemicals,Japan,12731,1204.4,21259,24124
446,Sabanci Holding,Conglomerates,Turkey,12674,1078.4,84306,9721
447,Fujifilm Holdings,Consumer Durables,Japan,26672,768.1,31700,12718
448,Potash of Saskatchewan,Chemicals,Canada,8715,3081,16257,39327
449,Mitsubishi Chemical,Chemicals,Japan,38096,1005.5,38422,8102
450,Dongfeng Motor Group,Consumer Durables,China,18570,1666,16455,15917
451,CRH,Construction,Ireland,23421,721.5,27387,15908
452,Public Service Enterprise,Utilities,United States,11079,1503,29821,15242
453,Merck,Drugs & Biotechnology,Germany,13311,799.9,27768,23476
454,Praxair,Chemicals,United States,11252,1672,16356,33040
455,Syngenta,Chemicals,Switzerland,12430,1498,16362,29905
456,Gilead Sciences,Drugs & Biotechnology,United States,8385,2803.6,17303,35389
457,Raiffeisen Bank International,Banking,Austria,12854,1458.9,175355,6965
458,Peugeot,Consumer Durables,France,77606,761.7,87702,6134
459,Bunge,"Food, Drink & Tobacco",Bermuda,58743,942,23275,9904
459,Manulife Financial,Insurance,Canada,50069,214.1,453820,24907
461,Nomura Holdings,Diversified Financials,Japan,16435,344.8,439806,18508
462,Eaton,Capital Goods,United States,16049,1350,17873,17076
462,Kroger,Food Markets,United States,90374,602.1,23475,13679
464,Entergy,Utilities,United States,11229,1367.4,40702,11987
465,Mosaic,Chemicals,United States,11172,2340.9,15802,24465
466,Novo Nordisk,Drugs & Biotechnology,Denmark,11550,2976.4,10879,82575
467,Compass Group,"Hotels, Restaurants & Leisure",United Kingdom,24662,1134,14285,20081
468,Best Buy,Retailing,United States,50642,1118,22748,8940
469,Orix,Diversified Financials,Japan,11670,809.3,102444,10849
470,Akbank,Banking,Turkey,6352,1345.6,74018,16405
471,CIC Group,Banking,France,16082,1495.8,323674,5439
472,EOG Resources,Oil & Gas Operations,United States,9167,1091.1,24839,31424
473,Delta Air Lines,Airline,United States,35115,854,43499,7787
473,Rogers Communications,Telecommunications services,Canada,12205,1535,18033,20447
475,Cummins,Capital Goods,United States,18048,1848,11668,24478
476,Formosa Petrochemical,Oil & Gas Operations,Taiwan,27232,765.5,14478,30111
477,Sempra Energy,Oil & Gas Operations,United States,10036,1365,33356,14125
477,Sony,Consumer Durables,Japan,86477,-3122.8,153057,22061
479,Bank Rakyat Indonesia,Banking,Indonesia,5932,1659.1,51532,18374
480,Crédit Agricole,Banking,France,60095,-1908,2237570,16959
481,National Bank of Canada,Banking,Canada,6412,1230.5,174749,13056
482,Fifth Third Bancorp,Banking,United States,6672,1298,116967,13181
482,UC Rusal,Diversified Metals & Mining,Russia,10939,2856.5,26487,11058
484,SunTrust Banks,Banking,United States,9602,647,176859,13077
485,HeidelbergCement,Construction,Germany,17965,774,37403,10974
485,Tokyo Gas,Oil & Gas Operations,Japan,18469,1148.5,21604,12189
487,Hana Financial Group,Diversified Financials,South Korea,9004,1104.5,153799,9237
488,Bank Mandiri,Banking,Indonesia,5986,1347.1,60446,17634
489,H&M,Consumer Durables,Sweden,16258,2338.3,8742,61646
490,Alcoa,Diversified Metals & Mining,United States,24951,611,40120,11237
491,Aon,Insurance,United States,11287,979,29552,15924
492,Suncorp-Metway,Insurance,Australia,19042,485.5,102071,11221
493,CIMB Group Holdings,Banking,Malaysia,5424,1271.6,94685,18621
494,MCC,Construction,China,31315,807.3,43410,7656
494,Paccar,Capital Goods,United States,16355,1042.3,17173,16905
496,Sysco,Food Markets,United States,41018,1147.6,11454,17321
497,Mitsubishi Heavy Industries,Capital Goods,Japan,34932,362.3,47999,16224
498,Danske Bank,Banking,Denmark,20019,298,597800,15765
498,Progressive,Insurance,United States,15508,1015.5,21845,13814
500,Waste Management,Business Services & Supplies,United States,13378,961,22569,16074
501,Grupo Mexico,Diversified Metals & Mining,Mexico,9358,2137.8,15312,25249
502,TE Connectivity,Consumer Durables,Switzerland,14421,1240,17523,15854
503,Sampo,Insurance,Finland,7185,1344.6,38311,16256
504,Norsk Hydro,Diversified Metals & Mining,Norway,16299,1119,22211,11693
505,Sumitomo Electric,Consumer Durables,Japan,24467,849.5,23390,11098
506,Aisin Seiki,Consumer Durables,Japan,27157,837.8,23380,10549
507,Goldcorp,Diversified Metals & Mining,Canada,5362,1881,29374,35687
508,Nintendo,Consumer Durables,Japan,12203,933.8,19296,21393
509,Etisalat,Telecommunications services,United Arab Emirates,8778,1589.7,19762,19997
510,Richemont,Retailing,Switzerland,9953,1574.1,13295,36920
511,Hua Xia Bank,Banking,China,6888,908.7,157622,11939
512,Banca MPS,Banking,Italy,11803,1319.3,322193,5793
513,Wm Morrison Supermarkets,Food Markets,United Kingdom,27816,1086.6,15558,11998
514,Suzuki Motor,Consumer Durables,Japan,31377,543.4,25858,13529
515,Telus,Telecommunications services,Canada,10211,1197,19574,18646
516,Fubon Financial,Diversified Financials,Taiwan,9735,682.3,118047,10462
517,Nan Ya Plastic,Chemicals,Taiwan,11579,1404.6,15802,18362
518,Lotte Shopping,Retailing,South Korea,20106,841.9,28481,9441
519,Akzo Nobel,Chemicals,Netherlands,20333,617.9,24738,14171
520,Dai-ichi Life Insurance,Insurance,Japan,53379,230.2,383936,14248
520,HDFC Bank,Banking,India,5522,896.3,62064,23686
522,Hannover Re,Insurance,Germany,16893,843.8,64628,6767
523,Formosa Chemicals,Chemicals,Taiwan,13478,1121.8,15984,17319
523,United Continental Holdings,Airline,United States,37110,840,37988,6625
525,China Steel,Diversified Metals & Mining,Taiwan,12005,1288.5,18613,14967
526,China Coal Energy,Diversified Metals & Mining,China,10666,1132.8,18628,18379
526,Larsen & Toubro,Construction,India,11557,1000.4,21122,16091
528,Atlas Copco,Capital Goods,Sweden,11772,1879.2,10803,31396
529,Tatneft,Oil & Gas Operations,Russia,10651,1526.2,18482,15066
530,Sime Darby,Conglomerates,Malaysia,13861,1213.4,13987,19163
531,Qatar National Bank,Banking,Qatar,3538,2062.3,82923,26117
532,Otsuka Holding,Drugs & Biotechnology,Japan,13115,974.4,18791,15756
533,Asahi Glass,Construction,Japan,15779,1237.8,21434,10014
534,J Sainsbury,Food Markets,United Kingdom,33817,1025.6,18272,9023
535,Swire Pacific,Conglomerates,Hong Kong-China,4672,4417,37643,17348
536,Companhia Siderurgica,Diversified Metals & Mining,Brazil,8705,1515.9,21813,15710
537,Omnicom Group,Media,United States,13872,952.6,20505,13643
538,SK Telecom,Telecommunications services,South Korea,14401,1457.3,21026,9789
539,AMP,Diversified Financials,Australia,7738,703.5,111947,12510
540,Swisscom,Telecommunications services,Switzerland,12225,728.2,20467,20442
541,Cheung Kong Holdings,Real Estate,Hong Kong-China,3085,3406.4,42275,32583
542,Standard Life,Insurance,United Kingdom,14120,463.1,248831,9306
543,Saudi Electricity,Utilities,Saudi Arabia,8151,592.3,56950,17220
544,Safran,Aerospace & Defense,France,15101,619.2,26548,14770
545,Al Rajhi Bank,Banking,Saudi Arabia,3529,1967.5,58880,31096
546,TJX Cos,Retailing,United States,23191,1496.1,8282,28595
547,Magna International,Consumer Durables,Canada,28748,1018,14679,11295
548,Reynolds American,"Food, Drink & Tobacco",United States,8541,1406,16254,23823
549,Reed Elsevier,Media,United Kingdom,9327,1181,17876,19329
550,Industrial Bank of Korea,Banking,South Korea,8074,1309.7,160485,7007
551,KT,Telecommunications services,South Korea,18977,1101.6,27392,7479
552,AmerisourceBergen,Drugs & Biotechnology,United States,80690,708.2,15978,9880
553,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,17235,842.7,15659,14929
554,Holcim,Construction,Switzerland,22115,293.2,44983,21943
554,Xcel Energy,Utilities,United States,10655,841.2,29497,12852
556,Kohl's,Retailing,United States,18804,1166,14094,12765
557,Kinder Morgan,Oil & Gas Operations,United States,8265,594.4,30717,29603
558,Adidas,Consumer Durables,Germany,17285,869.2,14133,16286
559,Charles Schwab,Diversified Financials,United States,4866,864,108553,19477
560,HDFC,Diversified Financials,India,5790,1014,39271,19539
561,Agrium,Chemicals,Canada,15470,1371,13140,13567
562,Tenaris,Oil & Gas Operations,Luxembourg,9242,1233.7,14661,24785
563,Carlsberg,"Food, Drink & Tobacco",Denmark,11065,896.4,25591,12798
564,Principal Financial Group,Diversified Financials,United States,8710,715,148298,8793
565,PPG Industries,Chemicals,United States,14885,1095,14382,14226
566,Marsh & McLennan,Insurance,United States,11526,993,15454,17911
567,Kellogg,"Food, Drink & Tobacco",United States,13198,1231,11901,18794
568,Aegon,Insurance,Netherlands,42393,-151.6,433660,11356
569,Ferrovial,Transportation,Spain,9645,1643.8,27196,8851
569,Nucor,Diversified Metals & Mining,United States,20024,778.2,14570,14016
571,Staples,Retailing,United States,25022,984.7,13431,11397
572,Murphy Oil,Oil & Gas Operations,United States,27689,872.7,14138,11375
573,Nokia,Technology Hardware & Equipment,Finland,50077,-1507.8,44601,19644
574,Air Products & Chemicals,Chemicals,United States,10113,1203.7,14391,19315
574,Yara International,Chemicals,Norway,12972,2013.7,12136,13302
576,MS&AD Insurance,Insurance,Japan,38976,65.2,134539,13328
577,Toyota Tsusho,Trading Companies,Japan,69096,567.4,29315,7017
578,Sandvik,Capital Goods,Sweden,13639,797,14403,18992
579,Toray Industries,Chemicals,Japan,18523,696.8,18515,12043
580,Korea Electric Power,Utilities,South Korea,39332,-3045.2,114076,13399
581,Chunghwa Telecom,Telecommunications services,Taiwan,6939,1632,15566,23759
581,Franklin Resources,Diversified Financials,United States,7142,1903.2,13405,27092
583,Applied Materials,Semiconductors,United States,10020,1538,13597,16552
583,Toyota Industries,Consumer Durables,Japan,17802,567.9,29822,10036
585,Keppel,Conglomerates,Singapore,7774,1419.1,18881,15593
586,Huaneng Power Intl,Utilities,China,15805,508,34488,11128
587,Transneft,Oil & Gas Operations,Russia,14634,3897.5,54104,3018
588,Astellas Pharma,Drugs & Biotechnology,Japan,11476,813.8,15478,19011
589,Alcatel-Lucent,Technology Hardware & Equipment,France,19854,1418.4,28883,5485
590,PGE Polska Grupa,Utilities,Poland,9532,1673.7,17067,11818
590,Sodexo,Business Services & Supplies,France,23056,648,16206,12469
592,S-Oil,Oil & Gas Operations,South Korea,28835,1095.6,11002,11949
593,Cemig,Utilities,Brazil,7749,1360.2,19130,14970
593,Sun Life Financial,Insurance,Canada,22176,-189.5,214119,13903
595,DISH Network,Media,United States,14048,1515.9,11470,14088
596,ThyssenKrupp Group,Conglomerates,Germany,58040,-1728.2,57241,13888
597,Research In Motion,Technology Hardware & Equipment,Canada,19801,2223,14037,7590
598,Progress Energy,Utilities,United States,8907,575,35059,15824
599,Spectra Energy,Oil & Gas Operations,United States,5351,1184,28138,20876
600,New China Life Insurance,Insurance,China,15409,341.2,46216,14552
601,Tele Norte Leste,Telecommunications services,Brazil,17759,860.1,41876,5805
602,China Cosco Holdings,Transportation,China,14632,1040.6,22396,7948
602,Quanta Computer,Technology Hardware & Equipment,Taiwan,38556,637.3,17545,9015
604,Novatek,Oil & Gas Operations,Russia,5436,3715.3,11916,43218
605,Yum Brands,"Hotels, Restaurants & Leisure",United States,12626,1319,8834,31492
606,HTC,Technology Hardware & Equipment,Taiwan,15381,2046.4,8287,17301
607,MasterCard,Diversified Financials,United States,6714,1906,10693,53156
608,Anadarko Petroleum,Oil & Gas Operations,United States,13967,-2649,51779,42207
609,Westfield Group,Real Estate,Australia,4155,1567.2,37645,21257
610,PKO Bank Polski,Banking,Poland,4814,1103.2,55389,13909
611,Woodside Petroleum,Oil & Gas Operations,Australia,4705,1476.4,22777,29969
612,Li & Fung,Trading Companies,Hong Kong-China,20030,681,10920,19933
613,Falabella,Retailing,Chile,9279,812.2,14850,23321
613,MOL Hungarian Oil,Oil & Gas Operations,Hungary,21953,625,20401,9482
615,Kingfisher,Retailing,United Kingdom,16747,791.7,15338,11338
616,Wharf (Holdings),Conglomerates,Hong Kong-China,2493,4599.2,31170,17755
617,MGM Mirage,Casinos & Gaming,United States,7849,3114.6,27766,7049
618,Bankia,Banking,Spain,12373,473.6,390538,6739
619,Daiichi Sankyo,Drugs & Biotechnology,Japan,11637,843.6,16976,13066
620,George Weston,Food Markets,Canada,31796,623.6,20941,7949
621,Stryker,Health Care Equipment & Services,United States,8307,1344.5,12405,20918
622,Eurasian Natural Resources,Diversified Metals & Mining,United Kingdom,7442,1906,15480,13956
623,Sumitomo Realty & Dev,Real Estate,Japan,8959,612.4,38883,11561
624,Talisman Energy,Oil & Gas Operations,Canada,8272,776,24226,13830
625,Citic Pacific,Diversified Metals & Mining,Hong Kong-China,12886,1231.4,29368,6348
626,Bharat Heavy Electricals,Capital Goods,India,9396,1359,14551,13341
627,Philips,Conglomerates,Netherlands,29247,-1677.5,35378,21489
628,CME Group,Diversified Financials,United States,3281,1812.3,40759,19232
629,Yanzhou Coal Mining,Diversified Metals & Mining,China,7478,1419,15224,16096
630,HJ Heinz,"Food, Drink & Tobacco",United States,11488,971.7,11962,17092
631,Starbucks,"Hotels, Restaurants & Leisure",United States,12186,1281.3,7836,40088
632,Singapore Airlines,Airline,Singapore,11518,866,19472,10345
633,GFNorte,Banking,Mexico,6756,687.4,59533,10334
634,Deutsche Boerse,Diversified Financials,Germany,2990,1099.5,351696,12844
634,Simon Property Group,Real Estate,United States,4306,1024.8,26217,43548
636,MTR,Transportation,Hong Kong-China,4303,1894.7,25474,20643
637,Formosa Plastics,Chemicals,Taiwan,7724,1561.3,12190,18643
638,Thales,Aerospace & Defense,France,16876,663,26119,7516
639,Newmont Mining,Diversified Metals & Mining,United States,10358,366,27474,26610
640,Daqin Railway,Transportation,China,6374,1579.5,15160,17564
640,Samsung Fire & Marine,Insurance,South Korea,13649,606.3,28868,8815
642,Asahi Group Holdings,"Food, Drink & Tobacco",Japan,13164,715.7,19508,10322
642,Nippon Yusen,Transportation,Japan,23208,944.8,25540,5435
644,T&D Holdings,Insurance,Japan,21782,287.2,151861,8415
645,Galp Energia,Oil & Gas Operations,Portugal,21767,560.9,12922,14532
645,KBC Group,Banking,Belgium,22788,16.8,367295,9562
647,Motorola Solutions,Technology Hardware & Equipment,United States,8203,1158,13929,16067
648,Onex,Diversified Financials,Canada,24642,1327,29446,4330
649,Rostelecom,Telecommunications services,Russia,9084,1035,13978,15183
650,Grupo Pão de Açúcar,Food Markets,Brazil,25011,385.5,17434,14320
651,Public Bank,Banking,Malaysia,3732,1099,78664,15578
652,Unibail-Rodamco,Real Estate,France,2110,1719.9,34268,18954
653,NKSJ Holdings,Insurance,Japan,30166,-155.4,105249,10020
654,Allied Irish Banks,Banking,Ireland,6834,-13726.7,191624,73741
655,Sanlam,Insurance,South Africa,7543,715.3,47331,8986
656,Asahi Kasei,Chemicals,Japan,19229,725.3,16939,8419
657,Halkbank,Banking,Turkey,5502,1212.2,48902,8926
658,Swiss Life Holding,Insurance,Switzerland,19577,685,161793,4024
659,Cencosud,Food Markets,Chile,15675,592,13528,15186
660,Antarchile,Diversified Financials,Chile,21676,567.1,20728,8333
661,Novolipetsk Steel,Diversified Metals & Mining,Russia,8320,1250.4,13902,13955
662,Siam Commercial Bank,Banking,Thailand,3676,1149,59519,15848
663,Citic Securities,Diversified Financials,China,4211,1716.2,23074,21569
663,Liberty Interactive,Retailing,United States,9616,912,17339,11262
665,PTT Global Chemical,Chemicals,Thailand,15994,952,11821,10413
666,Royal DSM,Chemicals,Netherlands,11720,1054.4,14104,10549
667,Tata Consultancy Services,IT Software & Services,India,8379,2035.8,7308,45533
668,BRF-Brasil Foods,"Food, Drink & Tobacco",Brazil,13663,484.4,15350,18199
668,Punjab National Bank,Banking,India,7005,1027,86534,6111
670,Parker-Hannifin,Capital Goods,United States,12991,1109.6,10328,13604
671,Adecco,Business Services & Supplies,Switzerland,26901,679.6,12154,10128
672,Fanuc,Capital Goods,Japan,5368,1445.5,12222,43630
673,Air France-KLM,Airline,France,33449,868.3,39786,1745
674,Banco Popular Español,Banking,Spain,7052,621.3,168609,7169
675,National Bank of Kuwait ,Banking,Kuwait,2310,1083.9,48921,16699
676,Henderson Land,Real Estate,Hong Kong-China,1956,2213,33708,14252
677,Swatch Group,Consumer Durables,Switzerland,7211,1352.9,10228,24827
678,Noble Group,Conglomerates,Hong Kong-China,80870,432.1,19681,7210
679,Kasikornbank,Banking,Thailand,4899,767,54532,12229
679,Vedanta Resources,Diversified Metals & Mining,United Kingdom,11750,792.6,28889,6667
681,Stanley Black & Decker,Consumer Durables,United States,10376,674.6,15949,13600
682,SLM,Diversified Financials,United States,5756,633,193345,8287
683,Siam Cement,Construction,Thailand,11677,864,11756,13787
684,BanColombia,Banking,Colombia,4612,901.3,44087,13314
685,Marks & Spencer,Retailing,United Kingdom,15609,980.8,11772,9570
686,Kubota,Capital Goods,Japan,11232,659.5,16301,12267
687,RSA Insurance Group,Insurance,United Kingdom,13564,661.5,31511,6446
688,DTE Energy,Utilities,United States,8897,711,26009,9324
689,CPFL Energia,Utilities,Brazil,7647,916.9,14712,15251
690,ASML Holding,Semiconductors,Netherlands,7320,1900.3,9375,19952
691,Veolia Environnement,Utilities,France,38403,-634.5,63793,8730
692,"Becton, Dickinson",Health Care Equipment & Services,United States,7875,1218,11413,16411
693,M&T Bank,Banking,United States,4375,859.5,77924,10832
694,Erste Group Bank,Banking,Austria,14915,-1001,272168,9779
695,British Sky Broadcasting,Media,United Kingdom,10589,1300.2,8485,18762
696,Idemitsu Kosan,Oil & Gas Operations,Japan,44021,730,30135,4175
697,LG Electronics,Aerospace & Defense,South Korea,46823,-367.3,27268,13204
697,Precision Castparts,Consumer Durables,United States,6957,1159.2,10198,25480
699,L-3 Communications,Aerospace & Defense,United States,15169,956,15497,7028
700,Bank Central Asia,Banking,Indonesia,3110,941.2,35901,21083
701,Steel Authority of India,Diversified Metals & Mining,India,9596,1126.4,17515,7885
701,Thomson Reuters,Media,Canada,13807,-1390,32476,24358
703,Kyushu Electric Power,Utilities,Japan,17878,345.6,48859,7190
703,PKN Orlen,Oil & Gas Operations,Poland,30998,923.8,17316,5097
705,Sumitomo Mitsui Trust ,Banking,Japan,4142,568.7,169981,14550
706,Gree Electric Appliances,Consumer Durables,China,12936,811.6,13338,9848
707,Skanska,Construction,Sweden,17213,1100.2,11830,7503
708,Cathay Financial,Insurance,Taiwan,11959,157.7,160820,11910
708,International Airlines,Airline,United Kingdom,20859,728,24997,5150
710,Delphi Automotive ,Consumer Durables,United Kingdom,16041,1145,9128,10504
711,Bombardier,Aerospace & Defense,Canada,14031,624,23864,7043
712,IDGC Holding,Utilities,Russia,18257,724.9,25073,5382
713,Abertis,Transportation,Spain,4936,932.8,28654,13229
714,EnBW-Energie Baden,Utilities,Germany,24339,-1123.4,46450,10777
715,Bank of Baroda,Banking,India,5792,995.4,82119,6312
716,Qatar Telecom,Telecommunications services,Qatar,8724,715.6,27986,7927
717,KeyCorp,Banking,United States,4697,920,88785,8143
718,Samba Financial Group,Banking,Saudi Arabia,1921,1148.4,51404,12359
719,Publicis Groupe,Media,France,7534,777.2,21248,10377
720,Bank of Beijing,Banking,China,3775,1032.2,111115,9968
721,Dollar General,Retailing,United States,14108,696.7,9736,15296
721,Isuzu Motors,Consumer Durables,Japan,17029,620.7,13307,9555
723,Kobe Steel,Diversified Metals & Mining,Japan,22359,636.9,26714,5113
724,West Japan Railway,Transportation,Japan,14598,420.9,30530,7842
725,JBS,"Food, Drink & Tobacco",Brazil,33130,-41,25417,13740
726,Cliffs Natural Resources,Diversified Metals & Mining,United States,6794,1619.1,14542,10229
726,Telekom Indonesia,Telecommunications services,Indonesia,7618,1280.6,11065,14913
728,Mitsui OSK Lines,Transportation,Japan,18570,701.1,22462,5493
729,Cathay Pacific Airways,Airline,Hong Kong-China,12670,708.3,17657,7865
730,Sprint Nextel,Telecommunications services,United States,33679,-2890,49383,8662
731,Finmeccanica,Aerospace & Defense,Italy,25027,660,40818,2899
731,Hyundai Steel,Diversified Metals & Mining,South Korea,13169,644.8,18903,7673
733,Kirin Holdings,"Food, Drink & Tobacco",Japan,22723,96.2,36548,11609
734,Vienna Insurance Group,Insurance,Austria,12507,508.4,51310,5793
735,Newcrest Mining,Diversified Metals & Mining,Australia,4397,973.2,18256,24518
736,Atlantia,Transportation,Italy,5151,1075.5,27622,10336
737,Kao,Consumer Durables,Japan,14278,562.2,11738,13342
738,Korea Life Insurance,Insurance,South Korea,12775,433.1,62513,5940
739,Genting,Casinos & Gaming,Malaysia,6149,904.6,17097,12900
740,Peabody Energy,Diversified Metals & Mining,United States,7974,957.7,16733,9053
741,Antofagasta,Diversified Metals & Mining,United Kingdom,5863,1193.7,11632,19197
742,CenterPoint Energy,Oil & Gas Operations,United States,8450,770,21703,8125
742,Wolseley,Construction,Switzerland,22263,445,12536,11325
744,Edison International,Utilities,United States,12760,22,48039,13893
745,Bangkok Bank,Banking,Thailand,3652,866,66780,11525
746,Lincoln National,Insurance,United States,10636,293.8,202906,7799
747,LG Corp,Consumer Durables,South Korea,9088,930.5,12834,10584
748,Seadrill,Oil & Gas Operations,Bermuda,4095,1419,18265,18198
749,China Yangtze Power,Utilities,China,3315,1247.9,23881,17537
750,ConAgra Foods,"Food, Drink & Tobacco",United States,12827,726.8,11478,10905
750,Evraz Group,Diversified Metals & Mining,United Kingdom,13345,546,17532,8718
752,Republic Services,Business Services & Supplies,United States,8193,589.2,19552,11287
753,VF,Consumer Durables,United States,9459,888.1,9313,16338
754,Technip,Oil & Gas Operations,France,8825,657.1,14443,12675
755,Osaka Gas,Oil & Gas Operations,Japan,14281,553,17342,8070
756,Yahoo,IT Software & Services,United States,4984,1048.8,14783,18425
757,Eisai,Drugs & Biotechnology,Japan,9250,810.8,11927,11925
757,Samsung C&T,Trading Companies,South Korea,18594,347,18142,10614
757,Voestalpine,Diversified Metals & Mining,Austria,15515,726.2,18013,6037
760,Northern Trust,Banking,United States,4169,603.6,100224,11398
761,China Southern Airlines,Airline,China,11249,879.2,16728,6893
762,Ingersoll-Rand,Conglomerates,Ireland,14782,343.2,18754,12216
763,AES,Utilities,United States,17274,58,45333,10087
764,Axis Bank,Banking,India,4380,749.8,54210,9983
765,UPM-Kymmene,Materials,Finland,13041,592,19318,7236
766,RTL Group,Media,Luxembourg,8027,969.1,10158,14881
767,RusHydro,Utilities,Russia,13669,342.9,21326,11372
768,Goodrich,Aerospace & Defense,United States,8075,810.4,10714,15847
769,Evergrande Real Estate,Real Estate,China,6949,1151.4,15799,8890
770,Sumitomo Metal Mining,Diversified Metals & Mining,Japan,10395,1010.1,12667,8173
771,Seagate Technology,Technology Hardware & Equipment,Ireland,11560,915,9171,11985
772,National Bank of Abu Dhabi,Banking,United Arab Emirates,2806,944,69598,9494
773,Holly,Oil & Gas Operations,United States,15440,1023.4,10315,7482
774,China Eastern Airlines,Airline,China,13092,727,18223,6302
774,Samsung Heavy Industries,Capital Goods,South Korea,11557,734.6,14248,8223
776,Zoomlion Heavy Industry,Capital Goods,China,7168,1248.2,11357,11871
777,Aluminum Corp of China,Diversified Metals & Mining,China,22574,36.8,24966,12731
778,Datang International Power,Utilities,China,9205,389.9,32163,9493
779,Korea Exchange Bank,Banking,South Korea,5030,1495.1,86722,5023
780,Tyson Foods,"Food, Drink & Tobacco",United States,32980,608,11227,7328
781,Luxottica Group,Retailing,Italy,8664,629.8,11203,16836
782,Celgene,Drugs & Biotechnology,United States,4842,1318.2,10006,33174
783,Broadcom,Semiconductors,United States,7389,927,9040,20606
784,Infosys Technologies,IT Software & Services,India,6174,1531.8,6926,32632
785,Ecolab,Chemicals,United States,6798,462.5,18241,17497
786,Kuehne + Nagel,Transportation,Switzerland,17290,640.7,6394,15837
787,Safeway,Food Markets,United States,43630,516.7,15074,5942
788,Estée Lauder Cos,Consumer Durables,United States,9440,841.1,6342,24684
788,National Bank of Greece,Banking,Greece,10612,594.3,161353,3047
788,Wipro,IT Software & Services,India,6972,1189.3,8296,20967
791,Tencent Holdings,IT Software & Services,China,4527,1621.1,8994,51318
792,Transocean,Oil & Gas Operations,Switzerland,9142,-5725,35088,20570
793,Industries Qatar,Chemicals,Qatar,4545,2178.2,10100,21450
794,AngloGold Ashanti,Diversified Metals & Mining,South Africa,5915,1346.6,10680,14699
795,Delhaize Group,Food Markets,Belgium,27356,615.3,15892,5319
795,Fannie Mae,Diversified Financials,United States,137683,-16855,3211484,1809
795,Honam Petrochemical,Chemicals,South Korea,14185,883.8,9274,9098
798,Grupo Aval,Diversified Financials,Colombia,4792,438.7,50976,13694
799,Nexen,Oil & Gas Operations,Canada,6348,684.5,19708,10218
800,Riyad Bank,Banking,Saudi Arabia,1974,839.8,48234,10759
801,Yamada Denki,Retailing,Japan,25904,851.2,11001,5957
802,Grupo Elektra,Retailing,Mexico,3728,2147,12658,21655
803,Secom,Business Services & Supplies,Japan,7987,732,12962,11253
804,Poly Real Estate Group,Real Estate,China,5446,746.5,23096,10179
805,Fuji Heavy Industries,Consumer Durables,Japan,19014,605.4,14316,6424
806,Daiwa House Industry,Construction,Japan,20333,328,21918,7695
807,Sumitomo Chemical,Chemicals,Japan,23849,293.9,28310,7081
808,Fast Retailing,Consumer Durables,Japan,10706,709.3,6883,21637
809,China Resources Land,Real Estate,Hong Kong-China,4764,1039,23160,9623
