Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
411,Danske Bank,Banking,Denmark,20911,617.5,675472,16984
412,Cummins,Capital Goods,United States,19811,1789,22624,38739
413,OMV Group,Oil & Gas Operations,Austria,18867,1434.1,63444,16777
414,Saudi Electricity,Utilities,Saudi Arabia,18311,559.2,129398,27192
415,Glencore International,Materials,Switzerland,142360,-1963.2,118000,55159
416,D.R. Horton,Construction,United States,22224,2734.2,19780,35050
417,Best Buy,Retailing,United States,47262,1798,19067,29973
418,Prudential Financial,Diversified Financials,United States,57033,-408,940722,39099
419,Stellantis,Consumer Durables,Netherlands,98808,33.1,122025,57042
420,Suzuki Motor,Consumer Durables,Japan,28453,1226.1,37068,21035
421,BASF,Chemicals,Germany,67428,-1208.4,100860,79716
422,Canon,Business Services & Supplies,Japan,29599,780.4,44802,24882
423,Fast Retailing,Retailing,Japan,18905,903.8,23483,84687
423,Fifth Third Bank,Banking,United States,7404,1432,204680,27162
425,CME Group,Diversified Financials,United States,4884,2105.2,124744,74533
426,EnBW-Energie Baden,Utilities,Germany,22451,679.5,59998,26542
427,Samsung C&T,Trading Companies,South Korea,25609,907.8,50016,20536
428,CRRC,Capital Goods,China,32925,1654.8,60045,12521
429,Bayer ,Drugs & Biotechnology,Germany,47195,-11964,150313,63552
429,Toyota Tsusho,Trading Companies,Japan,56954,1014.7,47048,15520
431,Public Service Enterprise Group,Utilities,United States,9298,1905,50050,31998
432,Phoenix Group Holdings,Insurance,United Kingdom,27877,993.8,443641,10481
433,Consolidated Edison,Utilities,United States,12238,1101,62895,26802
434,Kimberly-Clark,Consumer Durables,United States,19140,2352,17523,47057
435,Wesfarmers,Food Markets,Australia,22888,1292.2,19691,48807
436,Bank Central Asia,Banking,Indonesia,5950,1865.7,76553,53110
436,Kraft Heinz Company,"Food, Drink & Tobacco",United States,26184,356,99830,50148
438,Paccar,Capital Goods,United States,18724,1298.4,28260,32950
439,American International Group,Insurance,United States,43736,-5944,512940,40616
440,Mitsubishi Estate,Construction,Japan,11734,1410.4,59838,23446
441,Equinor,Oil & Gas Operations,Norway,45428,-5369.7,121972,63665
442,DTE Energy,Utilities,United States,12280,1366,45496,27254
443,Lenovo Group,Technology Hardware & Equipment,Hong Kong,55683,960.6,38645,16769
444,Fujifilm Holdings,Consumer Durables,Japan,20232,1225.2,32640,25167
445,Colgate-Palmolive,Consumer Durables,United States,16471,2695,15920,68479
446,Hana Financial Group,Banking,South Korea,12550,2188.9,423744,10708
447,Kotak Mahindra Bank,Diversified Financials,India,7453,1255.5,65322,47063
447,Telstra,Telecommunications Services,Australia,15017,1224,33461,31536
449,Biogen,Drugs & Biotechnology,United States,10608,4000.6,24619,40697
450,Talanx,Insurance,Germany,45657,767.2,216412,11011
451,Carrefour,Food Markets,France,82249,730.7,58226,14658
452,Standard Chartered,Banking,United Kingdom,20956,425.8,789050,21252
453,Svenska Handelsbanken,Banking,Sweden,6514,1693.1,381768,22761
454,Sumitomo Mitsui Trust,Banking,Japan,12061,1270.7,587903,12997
455,DISH Network,Media,United States,15493,1762.7,38350,20001
456,Meituan,IT Software & Services,China,16723,659.6,25471,218625
457,Walgreens,Retailing,United States,138463,-616,90920,46072
458,BYD,Consumer Durables,China,22336,584.7,30943,64882
459,Fosun International,Insurance,China,19824,1172.3,117386,12106
460,ENGIE ,Oil & Gas Operations,France,63555,-1751,187426,35907
461,Eni,Oil & Gas Operations,Italy,50144,-9761.6,137900,44295
462,Kubota,Capital Goods,Japan,17357,1203.8,30891,28607
463,Shimao Property Holdings,Construction,Hong Kong,19781,1835.3,90179,10689
464,CK Asset Holdings,Construction,Hong Kong,8357,2105.7,67154,22912
465,Bank of Nanjing,Banking,China,9540,1805.6,219526,14191
466,Edp-energias De Portugal,Utilities,Portugal,14355,913.5,52548,23835
467,LukOil,Oil & Gas Operations,Russia,71800,209.7,81467,52252
468,Sany Heavy Industry,Capital Goods,China,14386,2217.1,19306,41152
469,Grupo Mexico,Materials,Mexico,10325,1850.5,28416,40528
470,Michelin Group,Consumer Durables,France,23334,715.9,38709,26598
471,Komatsu,Capital Goods,Japan,19928,791.3,34801,29278
472,NetEase,IT Software & Services,China,10689,1729.8,21694,73372
473,Asahi Group Holdings,"Food, Drink & Tobacco",Japan,18992,869.4,42998,22198
474,SK Telecom,Telecommunications Services,South Korea,15785,1262.5,44101,19296
475,Air Products & Chemicals,Chemicals,United States,8977,1897.1,26088,63613
476,Athene Holding,Insurance,Bermuda,14764,1541,197923,10634
476,eBay,Business Services & Supplies,United States,10697,5667,19310,44181
478,Freeport-McMoRan,Materials,United States,13873,590,42144,55626
479,Power Construction Corporation of China,Construction,China,53283,1037.4,132884,9149
480,LG Chem,Chemicals,South Korea,25819,434.5,38101,62513
481,Saudi Basic Industries,Chemicals,Saudi Arabia,31337,37,79966,93254
482,Bouygues,Construction,France,39550,793.4,49704,15877
483,Citizens Bank (Rhode IsIand),Banking,United States,7371,1634,187217,19058
484,Capgemini,IT Software & Services,France,18066,1091,26862,30560
485,Edison International,Utilities,United States,13578,739,69372,23276
486,Magna International,Consumer Durables,Canada,32451,712.7,28605,28791
487,Dollar Tree,Retailing,United States,25509,1341.9,20696,27394
488,Telenor,Telecommunications Services,Norway,13046,1670.2,29962,25713
489,China Zheshang Bank,Banking,China,14196,1780,313228,9553
489,Entergy,Utilities,United States,9965,1406.7,58239,21442
491,Lam Research,Semiconductors,United States,11926,2964.1,15370,91991
492,Infosys,IT Software & Services,India,13534,2606.7,14824,77511
493,The Estée Lauder Companies,Consumer Durables,United States,14178,928,19595,113286
494,China Tower Corp.,Telecommunications Services,China,11755,932.7,51589,25873
495,Corteva,Chemicals,United States,14217,681,42649,35180
496,CSL,Drugs & Biotechnology,Australia,9882,2620,17691,94741
497,Safran,Aerospace & Defense,France,18959,401.3,48368,66778
498,Banorte,Banking,Mexico,9415,1418.9,89729,17617
498,KeyCorp,Banking,United States,7341,1336,170336,20035
500,Lufax Holding,IT Software & Services,China,8296,1789.9,38058,33980
501,Swedbank,Banking,Sweden,6366,1404.6,315936,21055
502,Constellation Brands,"Food, Drink & Tobacco",United States,8614,1998,27105,45761
503,Nidec,Capital Goods,Japan,14613,876.9,20470,75117
504,Naspers,Media,South Africa,4783,3103.7,45660,106127
505,Vonovia,Construction,Germany,4781,3680.4,76371,39779
506,Activision Blizzard,Consumer Durables,United States,8090,2197,23109,74748
507,Bank Mandiri,Banking,Indonesia,8567,1177.3,101734,20170
508,Marathon Petroleum,Oil & Gas Operations,United States,74991,-9920,85158,35376
509,Illinois Tool Works,Capital Goods,United States,12574,2109,15612,70901
510,Eversource Energy,Utilities,United States,8904,1205.2,46100,30792
510,Parker-Hannifin,Capital Goods,United States,13505,1431.7,19827,41449
510,S.F. Holding,Business Services & Supplies,China,22255,1061.4,16997,44396
513,NTPC,Utilities,India,15060,1556.3,53802,13355
513,Transneft,Oil & Gas Operations,Russia,14263,2100.1,44095,13934
515,Stanley Black & Decker,Consumer Durables,United States,14535,1233.8,23566,33072
516,Rongsheng Petrochemical,Consumer Durables,China,14028,858.1,34137,28469
517,Denso,Consumer Durables,Japan,44648,-233.6,66136,51171
518,Gilead Sciences,Drugs & Biotechnology,United States,24642,123,68407,84029
519,Swiss Re ,Insurance,Switzerland,42695,-918.3,183015,28503
520,Swisscom,Telecommunications Services,Switzerland,11826,1630.1,27447,27018
521,Nutrien,Chemicals,Canada,21005,478.9,47192,31960
522,M&G,Diversified Financials,United Kingdom,19011,1459.3,296580,7948
523,Cognizant,IT Software & Services,United States,16652,1392,16923,42778
524,Vestas Wind Systems,Capital Goods,Denmark,16886,870.5,22220,40127
525,JBS,"Food, Drink & Tobacco",Brazil,52384,891.5,31536,14848
526,Société Générale,Banking,France,41447,-990.6,1788771,20917
527,Ageas,Insurance,Belgium,12500,1300.4,135445,11445
528,NEC,Technology Hardware & Equipment,Japan,27762,986.3,32388,16252
529,Adidas,Consumer Durables,Germany,22622,493.6,25759,64939
530,Novatek,Oil & Gas Operations,Russia,9646,937.5,27934,58417
531,PPG ,Chemicals,United States,14338,1194,20139,39667
532,NatWest Group,Banking,United Kingdom,18050,-477,1092864,33406
533,Wanhua Chemical Group,Chemicals,China,10541,1454.8,20452,49843
534,FirstRand,Diversified Financials,South Africa,7802,923,132739,20541
535,Aptiv,Consumer Durables,Ireland,13066,1804,17522,38149
535,Subaru,Consumer Durables,Japan,27484,1078,31969,15187
537,Erste Group Bank,Banking,Austria,10578,762.1,340412,14281
538,Aeon,Food Markets,Japan,81199,-670.3,107765,24710
539,T&D Holdings,Insurance,Japan,18872,1472.9,169140,7357
540,ArcelorMittal,Materials,Luxembourg,53223,-838,82052,31842
541,Northern Trust,Banking,United States,6083,1197.2,170004,22228
542,Metallurgical Corp of China,Construction,China,57912,1148.8,77432,5468
543,MediaTek,Semiconductors,Taiwan,10941,1389.6,19002,54443
544,Orsted,Oil & Gas Operations,Denmark,5674,2310.7,32336,66834
545,Toshiba,Consumer Durables,Japan,28387,698.8,32626,19186
546,McKesson,Drugs & Biotechnology,United States,237621,-4184,61845,30716
547,Willis Towers Watson,Insurance,United Kingdom,9369,996,38531,31005
548,UniCredit,Banking,Italy,26620,-3313.9,1139683,22896
549,SingTel,Telecommunications Services,Singapore,12058,783.3,34382,31493
550,Shenzhen Overseas,Business Services & Supplies,China,10688,1810.6,69817,12564
551,Nissan Motor,Consumer Durables,Japan,72016,-10098.6,155294,20717
552,CLP Holdings,Utilities,Hong Kong,10262,1477.1,30209,24793
553,TELUS,Telecommunications Services,Canada,11437,899.9,34013,28124
554,Chubu Electric Power,Utilities,Japan,27141,1568.4,54343,9180
555,Prologis,Diversified Financials,United States,4439,1481.8,56065,84233
556,Regeneron Pharmaceuticals,Drugs & Biotechnology,United States,8497,3513.2,17163,53845
557,M&T Bank,Banking,United States,6087,1347.3,142601,19794
558,Dominion Energy,Utilities,United States,15182,-401,95905,66189
559,LabCorp,Health Care Equipment & Services,United States,13978,1556.1,20072,25601
560,China Taiping Insurance,Insurance,Hong Kong,35676,844.4,148729,6938
561,Standard Bank Group,Banking,South Africa,10541,799.4,172441,13689
562,Otsuka Holding,Drugs & Biotechnology,Japan,13326,1387.4,25452,21551
563,Baxter International,Health Care Equipment & Services,United States,11673,1102,20019,43780
564,Regions Financial,Banking,United States,6352,1094,147389,20366
565,Crown Castle International,Diversified Financials,United States,5840,1056,38768,77629
566,Phillips 66,Oil & Gas Operations,United States,63693,-3982,54721,34456
567,George Weston,Food Markets,Canada,40785,718,37735,13778
568,PPL,Utilities,United States,7607,1467,48116,22421
569,RELX,Business Services & Supplies,United Kingdom,9118,1569.6,19336,51523
570,Deutsche Boerse,Diversified Financials,Germany,4282,1240.1,187036,32450
571,FirstEnergy,Utilities,United States,10790,1003,44464,19416
572,Seazen Group,Construction,China,21454,1492.4,83258,7633
573,Hong Kong Exchanges,Diversified Financials,Hong Kong,2474,1483.4,51472,76082
574,ConocoPhillips,Oil & Gas Operations,United States,18765,-2701,62618,69081
575,Kansai Electric Power,Utilities,Japan,28166,1023.2,75686,8860
576,Lincoln National,Insurance,United States,17429,499,352423,12479
577,Thales,Aerospace & Defense,France,19367,551.1,38918,21946
578,Sumitomo Realty,Construction,Japan,8910,1465.7,53523,16355
579,Fox,Media,United States,12662,1530,22754,22408
580,Sinopharm Group,Drugs & Biotechnology,China,66263,1045.1,47591,8890
581,Rogers Communications,Telecommunications Services,Canada,10375,1186.9,30498,24475
582,Atlas Copco,Capital Goods,Sweden,10841,1605.6,14216,80390
583,Tokyo Electron,Semiconductors,Japan,12019,2016.8,12305,70196
584,EssilorLuxottica,Health Care Equipment & Services,France,16449,96.9,64014,72811
585,Astellas Pharma,Drugs & Biotechnology,Japan,11738,1295.4,22247,28132
585,Axis Bank,Banking,India,10875,403.6,130060,27583
587,Fidelity National Information,Business Services & Supplies,United States,12553,157,83842,94948
588,First Republic Bank,Banking,United States,4607,1180.3,155798,31611
589,Koç Holding,Oil & Gas Operations,Turkey,20537,1319.3,84776,5713
590,DuPont de Nemours,Chemicals,United States,20397,-2951,70904,41169
591,Valero Energy,Oil & Gas Operations,United States,64878,-1428,52371,29635
592,WEC Energy Group,Utilities,United States,7242,1201.1,37927,30585
593,Great Wall Motor ,Consumer Durables,China,14625,786.6,23550,28778
594,Advanced Micro Devices,Semiconductors,United States,9763,2490,8962,99780
595,Aluminum Corp of China,Materials,China,26997,15073.4,29802,8303
596,Sekisui House,Construction,Japan,23014,1162,25081,14649
597,VTB Bank,Banking,Russia,17129,901.1,245283,8119
598,Global Payments,Business Services & Supplies,United States,7424,584.5,44202,64271
599,Indian Oil,Oil & Gas Operations,India,48867,651.5,44756,11415
600,CBRE Group,Construction,United States,23826,752,18039,27516
600,Discovery,Media,United States,10640,1219,34087,18197
602,MS&AD Insurance,Insurance,Japan,42778,216.9,232450,16788
603,Kyocera,Technology Hardware & Equipment,Japan,14074,659.2,31276,23852
604,Fidelity National Financial,Insurance,United States,10791,1427,48395,12995
605,AutoZone,Retailing,United States,13390,1871.7,14160,32964
606,Porsche Automobil Holding,Consumer Durables,Germany,122,2990.2,44503,36159
607,Republic Services,Business Services & Supplies,United States,10154,967.3,23434,33278
608,TJX Cos,Retailing,United States,32137,90.5,30814,84406
609,Hikvision,Technology Hardware & Equipment,China,9148,1921.7,13560,81690
610,AmerisourceBergen,Drugs & Biotechnology,United States,194546,-3221.5,45847,24501
611,London Stock Exchange,Diversified Financials,United Kingdom,3134,539.9,1160733,49304
612,Trane Technologies,Conglomerates,Ireland,12455,854.9,18157,41000
613,Wuliangye Yibin,"Food, Drink & Tobacco",China,6832,2769.1,14680,155790
614,SVB Financial Group,Banking,United States,3953,1208.4,115511,28011
615,Nan Ya Plastics,Chemicals,Taiwan,10278,1463.2,20810,25159
616,Shaanxi Coal Industry,Materials,China,13336,1563.6,22779,16870
617,CGN Power,Utilities,China,10164,1375.9,59925,11829
618,Huatai Securities,Diversified Financials,China,6739,1562.9,109598,13119
619,Nucor,Materials,United States,20140,716.7,20125,23746
619,Xiamen C&D,Trading Companies,China,55595,808.4,57060,3837
621,Bunge,"Food, Drink & Tobacco",United States,41417,1155,23655,11786
622,Intuit,IT Software & Services,United States,7717,1747,14598,113868
623,Continental,Consumer Durables,Germany,42924,-1096.5,50896,28172
624,CarMax,Retailing,United States,18950,746.9,21542,21125
625,Asahi Kasei,Chemicals,Japan,19667,750.1,27810,15977
626,DSV Panalpina,Transportation,Denmark,17729,649.9,15821,47716
627,Ferguson,Trading Companies,United Kingdom,21174,1313,12479,28860
628,China Cinda Asset Management,Diversified Financials,China,10486,1403.7,232130,7810
628,Legend Holding,Technology Hardware & Equipment,China,60631,567.3,99656,4142
630,Kao ,Consumer Durables,Japan,12944,1181.5,16133,32000
631,International Paper,Materials,United States,20580,482,31718,22537
632,Quanta Computer,Technology Hardware & Equipment,Taiwan,37048,860.2,23626,13316
633,Ecopetrol,Oil & Gas Operations,Colombia,13751,456.7,40759,26284
634,SSE,Utilities,United Kingdom,8365,1658.2,26310,21307
635,Muyuan Foodstuff,"Food, Drink & Tobacco",China,6794,3669.8,15241,57559
635,Omnicom Group,Media,United States,13171,945.3,27647,17129
635,Raymond James Financial,Diversified Financials,United States,8403,861,53657,17869
638,China Fortune Land Development,Construction,China,12953,1733.3,74415,3930
639,Essity Ab,Consumer Durables,Sweden,13227,1111.2,18830,23321
640,Jardine Matheson,Conglomerates,Bermuda,32647,-394,93526,19034
641,Natixis,Diversified Financials,France,23172,-21.7,606049,15339
642,Resona Holdings,Banking,Japan,7448,1342.5,682504,9527
643,Kellogg,"Food, Drink & Tobacco",United States,13770,1251,17996,21561
644,Rocket Companies,Business Services & Supplies,United States,16252,3757.3,37535,2999
645,Bank Of Hangzhou,Banking,China,6766,980.9,163137,13682
646,China Hongqiao Group,Materials,China,12499,1533.6,27758,13805
647,Suncor Energy,Oil & Gas Operations,Canada,18387,-3220,66418,31899
648,East Japan Railway,Transportation,Japan,18603,-3256.3,86281,26244
649,China Energy Engineering,Construction,China,39326,685.7,72793,3027
650,PG&E,Utilities,United States,18469,-1304,106929,22988
651,Albertsons,Food Markets,United States,69355,1062.2,26319,9311
652,Arch Capital Group,Insurance,Bermuda,8309,1405.5,37547,16163
653,Kuehne & Nagel International,Transportation,Switzerland,21715,839.5,11144,36918
654,Siemens Energy,Capital Goods,Germany,30734,-1797.7,52583,25679
655,Schlumberger,Oil & Gas Operations,United States,23601,-10518,42434,36761
656,Corning,Technology Hardware & Equipment,United States,11310,512,30775,35228
657,China Reinsurance Group,Insurance,China,24047,829.5,66340,4483
658,CNPC Capital,Capital Goods,China,4365,21905.9,135186,12229
659,SK Holdings ,Oil & Gas Operations,South Korea,69389,160.5,126704,13401
660,Associated British Foods,"Food, Drink & Tobacco",Australia,17730,579.8,21550,26513
660,TCL,Technology Hardware & Equipment,China,11088,635.8,39437,19333
660,Woori Financial Group,Diversified Financials,South Korea,10129,1066.5,367376,6632
663,Sumitomo,Trading Companies,Japan,43624,-1439.6,75341,17800
664,Analog Devices,Semiconductors,United States,5858,1405.4,21440,58842
665,Oil & Natural Gas,Oil & Gas Operations,India,47340,122.6,68792,18156
665,Whirlpool,Consumer Durables,United States,19449,1081,20350,14739
667,Grupo ACS,Construction,Spain,39827,654.3,45680,9582
667,O'Reilly Automotive,Retailing,United States,11604,1752.3,12273,37246
669,Infineon Technologies,Semiconductors,Germany,10580,473.1,26219,55298
670,Occidental Petroleum,Oil & Gas Operations,United States,19659,-14831,84353,22758
671,ASE Technology Holding,Semiconductors,Taiwan,16199,937.1,20752,17057
672,Industrial Bank of Korea,Banking,South Korea,8995,1301.6,332888,6054
673,Isbank,Banking,Turkey,13696,1039.3,94039,2738
674,S&P Global,Business Services & Supplies,United States,7442,2340,12537,91072
675,Siam Cement,Chemicals,Thailand,12780,1091,25013,15758
676,Heineken,"Food, Drink & Tobacco",Netherlands,22475,-116.3,54323,27284
677,Dongfeng Motor Group,Consumer Durables,China,15662,1576.3,48399,8095
677,Hermès International,Consumer Durables,France,7284,1588.7,13521,128626
679,Tenaga Nasional,Utilities,Malaysia,10465,855,45105,13933
680,Banco Btg Pactual,Diversified Financials,Brazil,3091,1019.8,44924,46115
681,Conagra Brands,"Food, Drink & Tobacco",United States,11733,1190.7,22105,18022
682,Nippon Steel ,Materials,Japan,45850,-1853.8,70442,16581
683,Repsol ,Oil & Gas Operations,Spain,37941,-3749.4,60323,19201
684,Publicis Groupe,Media,France,12298,656.6,36903,16275
685,Bridgestone,Consumer Durables,Japan,28047,-218.2,40577,28698
686,ENEOS Holdings,Oil & Gas Operations,Japan,72791,-2299.2,77721,14234
687,Formosa Petrochemical,Oil & Gas Operations,Taiwan,14097,955.6,13557,34286
687,Fortis (Canada),Utilities,Canada,6661,949.8,44561,20557
689,Guotai Junan Securities,Diversified Financials,China,5767,1546.1,107480,12454
690,Unipol Gruppo,Insurance,Italy,15155,806.4,96136,4141
691,Renault,Consumer Durables,France,49559,-9128.9,141610,12603
692,Canadian Pacific Railway,Transportation,Canada,5748,1822.1,18695,49249
693,China Bohai Bank,Banking,China,9594,1079.1,213168,7749
694,Public Bank,Banking,Malaysia,4542,1159.3,112183,19754
695,Geely Automobile Holdings,Consumer Durables,Hong Kong,13396,794.6,16945,27552
695,HCL Technologies,IT Software & Services,India,10031,1783,10649,36958
697,BOE Technology Group,Technology Hardware & Equipment,China,18705,363.8,53324,17734
698,Guangzhou R&F,Construction,China,12548,1308.5,67614,4829
699,Richemont,Consumer Durables,Switzerland,13798,248.9,38438,59163
700,Daiichi Sankyo,Drugs & Biotechnology,Japan,9025,661.2,19867,48434
701,Kinder Morgan,Oil & Gas Operations,United States,11473,106,73506,37456
702,Inner Mongolia Yili ,"Food, Drink & Tobacco",China,13524,1045.7,11205,36307
703,Haitong Securities,Diversified Financials,China,6511,1347.1,96344,11686
704,Markel,Insurance,United States,9739,787.3,34935,16733
705,Kasikornbank,Banking,Thailand,8190,916.9,122123,10310
706,Riyad Bank,Banking,Saudi Arabia,3635,1256.5,82655,19994
707,China International Capital,Diversified Financials,China,5257,1033.1,79761,17982
707,Huishang Bank,Banking,China,8434,1311.9,194505,4576
709,Hewlett Packard Enterprise,Technology Hardware & Equipment,United States,26918,-432,53451,20753
710,Daqin Railway,Transportation,China,10349,1495.8,21931,15749
711,Keyence,Technology Hardware & Equipment,Japan,4845,1711,18469,115452
712,Nokia,Technology Hardware & Equipment,Finland,24930,-2769,46522,23735
713,Canadian Natural Resources,Oil & Gas Operations,Canada,12594,-324.3,59086,36559
713,Kone,Construction,Finland,11330,1070.8,10757,44638
715,Delta Air Lines,Transportation,United States,12653,-13028,73083,29763
716,Neste,Oil & Gas Operations,Finland,13396,812.8,12009,45688
717,STMicroelectronics,Semiconductors,Switzerland,10162,1084.4,14454,35392
718,CNH Industrial,Capital Goods,United Kingdom,26032,-493,48719,21622
719,Simon Property Group,Diversified Financials,United States,4608,1227.5,34787,38438
720,Kirin Holdings,"Food, Drink & Tobacco",Japan,17323,673.7,23821,15931
721,Marubeni,Trading Companies,Japan,57997,-1716.6,62818,14614
722,Uber,IT Software & Services,United States,12084,-6768,33252,112695
723,Sysco,Food Markets,United States,45902,-337.5,22490,41119
723,Zoetis,Drugs & Biotechnology,United States,6675,1638,13609,79628
725,Bharti Airtel,Telecommunications Services,India,13486,-2843.9,45772,39914
726,Henderson Land,Construction,Hong Kong,3254,1314.1,59466,21902
727,Coca-Cola European Partners,"Food, Drink & Tobacco",United Kingdom,12137,577.9,23537,24992
728,Samsung Fire & Marine,Insurance,South Korea,17972,639.9,84377,7273
729,Mapfre,Insurance,Spain,20997,600.3,78031,6467
730,Power Finance,Business Services & Supplies,India,9051,1254,103556,3874
731,Femsa,"Food, Drink & Tobacco",Mexico,22958,-89.6,34370,28688
732,Coles Group,Food Markets,Australia,27060,722.2,16533,16058
733,WH Group ,"Food, Drink & Tobacco",Hong Kong,25589,827.9,18715,12848
734,Intact Financial,Insurance,Canada,9345,806.7,26363,18703
735,Carlsberg,"Food, Drink & Tobacco",Denmark,8952,922.1,19770,24214
736,Huntington Bank,Banking,United States,4984,817,123038,16542
737,Roper Technologies,Conglomerates,United States,5527,949.7,24025,44420
738,Luxshare Precision Industry,Technology Hardware & Equipment,China,11980,928.5,9658,35698
739,Contemporary Amperex Technology,Capital Goods,China,6309,635.5,20229,117730
739,Veolia Environnement,Utilities,France,29651,101.2,55505,16511
741,Naturgy Energy Group,Oil & Gas Operations,Spain,17493,-395.6,48385,24082
742,CDW,IT Software & Services,United States,18468,788.5,9345,25858
743,Cincinnati Financial,Insurance,United States,7536,1216,27216,17136
744,Vertex Pharmaceuticals,Drugs & Biotechnology,United States,6209,2711.6,11752,56783
745,Sandvik,Capital Goods,Sweden,9387,949,14506,36168
746,Evonik,Chemicals,Germany,13908,547.2,27138,17093
747,Agile Group Holdings,Construction,China,11871,1370.8,47978,6201
748,Logan Property Holdings,Construction,China,10363,1863.7,37236,8881
749,Jinke Property Group,Construction,China,12273,1018.5,58283,5869
750,Ball,Materials,United States,11759,585,18252,29857
751,Tatneft,Oil & Gas Operations,Russia,10213,1430.3,17082,17294
752,China Coal Energy,Materials,China,20473,775.1,43055,6843
753,Assa Abloy,Capital Goods,Sweden,9522,996.2,14299,33645
753,Otis Worldwide,Construction,United States,12756,906,10710,30334
753,Rakuten,Business Services & Supplies,Japan,13633,-1069.6,121308,17016
756,Thomson Reuters,Business Services & Supplies,Canada,5979,1109.1,17881,45855
757,China National Nuclear Power,Utilities,China,6931,832.9,52835,14264
758,Chunghwa Telecom,Telecommunications Services,Taiwan,7051,1134.5,18022,31206
759,Central Japan Railway,Transportation,Japan,9363,-952.8,91922,28789
760,SK Innovation ,Oil & Gas Operations,South Korea,28956,-1841.5,35440,20702
761,Chongqing Rural Bank,Banking,China,7205,1207.5,173786,4911
762,Telkom Indonesia,Telecommunications Services,Indonesia,9182,1304.9,15751,22853
763,Pernod Ricard,"Food, Drink & Tobacco",France,9073,299.8,38875,53384
764,Sampo,Insurance,Finland,11002,43.3,66938,27070
765,Amphenol,Technology Hardware & Equipment,United States,8599,1203.4,12327,41044
766,CIFI Holdings Group,Construction,China,10494,1167.2,57999,7461
767,Unum,Insurance,United States,13162,793,60684,5929
768,Raiffeisen Bank International,Banking,Austria,8293,830.7,203059,7125
769,Wipro,IT Software & Services,India,8344,1454.1,11372,35907
770,Coal India,Materials,India,12263,1720.3,20993,10670
771,Shin Kong Financial,Insurance,Taiwan,17146,455.9,155062,4361
772,Aegon,Insurance,Netherlands,26394,-166.4,519891,9610
773,Samsung SDI,Technology Hardware & Equipment,South Korea,9573,487.1,19823,41573
774,Altice USA,Media,United States,9895,436.2,33990,22673
775,Equitable Holdings,Diversified Financials,United States,12416,-635,275397,14431
776,National Bank of Kuwait ,Banking,Kuwait,3814,718.6,97690,19801
777,Mega Financial Holding,Diversified Financials,Taiwan,2794,849.7,137247,15380
777,United Rentals,Business Services & Supplies,United States,8530,890,18411,23734
779,United Airlines Holdings,Transportation,United States,15355,-7069,66027,18078
780,Beijing-Shanghai High-Speed Railway,Transportation,China,3572,608.8,45154,43740
781,Deutsche Wohnen,Construction,Germany,3190,1713,38141,18586
782,Gallagher,Insurance,United States,6854,818.8,22331,26701
783,Ameren,Utilities,United States,5794,871,32030,21516
784,Amcor,Materials,United Kingdom,12484,777.6,16718,18666
784,Tata Motors,Consumer Durables,India,30175,-2123.6,41767,16065
786,T Rowe Price,Diversified Financials,United States,6207,2307.4,10902,40533
787,HeidelbergCement,Construction,Germany,20070,-2438.6,40709,19120
788,Formosa Plastics,Chemicals,Taiwan,7061,1220.6,17057,24484
789,Schindler Holding,Capital Goods,Switzerland,11336,769.2,12305,33424
790,DSM,Materials,Netherlands,9773,578,17575,30885
791,Siam Commercial Bank,Banking,Thailand,5603,869.7,109425,11377
792,Bharat Petroleum,Oil & Gas Operations,India,30015,541.8,20611,12078
793,Compass Group,"Hotels, Restaurants & Leisure",United Kingdom,25407,169.5,19048,39158
794,Uni-President,"Food, Drink & Tobacco",Taiwan,15192,731.6,17629,14676
795,Hershey,"Food, Drink & Tobacco",United States,8150,1278.7,9132,33311
796,Power Grid of India,Utilities,India,5299,1595.2,35039,14770
797,Oneok,Oil & Gas Operations,United States,8561,612.8,23079,22990
798,Zhongsheng Group Holdings,Retailing,China,21580,805.2,10474,16600
799,TDK,Technology Hardware & Equipment,Japan,12992,528.7,21390,18133
800,Jiangsu Zhangjiagang Rural Commercial Bank,Banking,China,5531,1457.4,219865,1538
801,Boston Scientific,Health Care Equipment & Services,United States,9913,-139,30777,58113
802,MTN Group,Telecommunications Services,South Africa,10894,1033.9,23756,11654
803,Bajaj Finserv ,Conglomerates,India,7759,497.3,35386,21024
804,VakifBank,Banking,Turkey,7866,1059.7,80401,1684
805,Fortive,Technology Hardware & Equipment,United States,6512,1613.3,16052,24470
805,Lumen Technologies,Telecommunications Services,United States,20712,-1232,59394,14052
805,Sika,Chemicals,Switzerland,8393,878.4,11410,41758
808,Gemdale,Construction,China,8150,1376.1,55764,8305
809,RiseSun Real Estate Development,Construction,China,10453,1232.6,40335,4333
810,Tohoku Electric Power,Utilities,Japan,20092,601.9,42553,4683
811,EOG Resources,Oil & Gas Operations,United States,9934,-604.6,35805,41153
812,H&M - Hennes & Mauritz,Retailing,Sweden,19120,-194.9,20247,40907
813,Pegatron,Technology Hardware & Equipment,Taiwan,47524,686.3,24356,6905
814,Moody's,Business Services & Supplies,United States,5371,1778,12409,60262
815,Grupo Aval,Diversified Financials,Colombia,10289,635.7,94400,7255
816,CMS Energy,Utilities,United States,6680,755,29666,18546
817,China Gas Holdings,Utilities,Hong Kong,7560,1205,16066,22238
