Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
820,Essilor International,Health Care Equipment & Services,France,8448,889.9,14770,29848
820,Kajima,Construction,Japan,17087,1162.5,16884,9983
822,Centrica,Oil & Gas Operations,United Kingdom,36089,428.8,27959,11186
823,NetEase,IT Software & Services,China,8009,1575.9,10908,35157
824,Keyence,Consumer Durables,Japan,4754,1900.1,13975,75836
825,S-Oil,Oil & Gas Operations,South Korea,18993,937.8,15264,11540
826,Mahindra & Mahindra,Consumer Durables,India,14011,1134,12415,16054
827,Bharti Airtel,Telecommunications services,India,12982,170.5,38420,22912
828,Bank of East Asia,Banking,Hong Kong,3573,1122.4,103481,12250
829,Bangkok Bank,Banking,Thailand,4939,1019.8,101500,11387
830,Fortis (Canada),Utilities,Canada,6408,823.5,38071,13907
831,Banco BPM,Banking,Italy,5195,2951,193577,5334
832,Galaxy Entertainment,Casinos & Gaming,Hong Kong,8014,1348,10722,38224
833,Abitare In Spa,Real Estate,Italy,21546,918.5,32669,69
834,Braskem,Chemicals,Brazil,15430,1278.8,16081,10066
835,Hikvision,Consumer Durables,China,6617,1470.6,7980,58238
836,Comerica,Banking,United States,3321,817,72335,16832
837,Kyushu Electric Power,Utilities,Japan,17688,781.9,44289,5617
838,Stora Enso,Materials,Finland,11835,917.4,14541,16267
839,Kone,Construction,Finland,10681,1114,8353,25725
840,Raymond James Financial,Diversified Financials,United States,7019,737.2,36031,13676
841,First Republic Bank,Banking,United States,3095,780,90224,15760
842,Infineon Technologies,Semiconductors,Germany,8486,1275,,32351
843,Assa Abloy,Capital Goods,Sweden,9176,1040.4,12522,24701
844,Hermès International,Consumer Durables,France,6259,1377.8,8127,72650
845,PKO Bank Polski,Banking,Poland,4229,822.4,85447,14856
846,Aena,Transportation,Spain,4686,1475.1,18871,31801
847,Restaurant Brands International,"Hotels, Restaurants & Leisure",Canada,4825,1342.6,20760,26164
848,Schaeffler,Consumer Durables,Germany,16358,1099.7,14580,10731
849,Canadian Pacific Railway,Transportation,Canada,5152,1809.1,15760,26685
850,China Hongqiao Group,Diversified Metals & Mining,China,13814,763.8,24281,9651
851,Analog Devices,Semiconductors,United States,5642,774.8,20853,34244
851,Hanwha,Trading Companies,South Korea,44586,359,149638,2882
853,Weyerhaeuser,Materials,United States,7380,694,17885,27722
854,S&P Global,Media,United States,6177,1588,8497,50257
855,Shaanxi Coal Industry,Diversified Metals & Mining,China,7322,1602,17355,13545
856,Salesforce.com,IT Software & Services,United States,10480,127.5,21010,96987
857,Willis Towers Watson,Insurance,United Kingdom,8134,439,34212,20484
858,Apache,Oil & Gas Operations,United States,6103,1236,21791,15825
858,ATOS,IT Software & Services,France,14315,677.5,16192,13904
860,S.F. Holding,Business Services & Supplies,China,11464,753.2,9337,34315
861,Novolipetsk Steel,Diversified Metals & Mining,Russia,10701,1625.1,11230,15339
862,AutoZone,Retailing,United States,11134,1336.1,9404,17778
863,Kuehne & Nagel International,Transportation,Switzerland,18891,748.8,7652,18406
864,CarMax,Retailing,United States,17120,664.1,17570,11361
865,Mega Financial Holding,Diversified Financials,Taiwan,2774,845.9,119204,12065
866,Adecco,Business Services & Supplies,Switzerland,27631,869.4,12531,10971
867,Inner Mongolia Yili,"Food, Drink & Tobacco",China,10786,960.8,7786,24807
868,Deutsche Wohnen,Insurance,Germany,1331,1937.7,24664,16809
868,XL Group,Construction,Bermuda,11291,-560.6,65338,14188
868,VF,Consumer Durables,United States,12333,707.1,10311,30744
871,China Steel,Diversified Metals & Mining,Taiwan,11919,593.9,22815,12233
872,J Sainsbury,Food Markets,United Kingdom,37713,409.5,30863,9125
873,Halkbank,Banking,Turkey,7659,1144.3,82276,2195
874,Alliance Data Systems,Business Services & Supplies,United States,7725,806.1,29393,11526
875,China National Building,Construction,China,18950,482,53316,7211
876,E-Trade Financial,Diversified Financials,United States,2623,716,64187,16993
876,FirstEnergy,Utilities,United States,13416,-1799,38795,16244
878,Julius Baer Group,Banking,Switzerland,3760,716.1,100480,13691
879,Financiere de l'Odet,Conglomerates,France,20669,417,60278,7608
879,Fortescue Metals Group,Diversified Metals & Mining,Australia,7584,1555.1,18153,11579
881,China National Nuclear Power,Utilities,China,5030,679.2,49358,16095
881,Shengjing Bank,Banking,China,6459,1123.5,158264,3899
883,SM Investments,Retailing,Philippines,7750,664.3,18631,21183
884,Nutrien,Chemicals,Canada,181,642,34940,31008
885,Insurance Australia Group,Insurance,Australia,7147,792.6,23039,14684
885,Obayashi,Construction,Japan,17036,889.1,19394,8230
887,China Merchants Securities,Diversified Financials,China,1731,830,46201,16807
888,O'Reilly Automotive,Retailing,United States,9104,1173.8,7667,22085
889,Vestas Wind Systems,Capital Goods,Denmark,11408,976.9,13672,13566
890,Woodside Petroleum,Oil & Gas Operations,Australia,3906,1023.9,25401,23678
891,Randstad Holding,Business Services & Supplies,Netherlands,27344,751,11978,11730
892,CBRE Group,Real Estate,United States,15902,712.2,11907,15981
893,Emaar Properties,Real Estate,United Arab Emirates,5830,1584.8,30755,9726
894,Saudi British Bank,Banking,Saudi Arabia,2007,1055.3,48699,13019
895,Voestalpine,Diversified Metals & Mining,Austria,14273,780.5,18384,9856
896,Shanghai Pharmaceuticals,Retailing,China,20174,534.3,18123,11167
897,eBay,Retailing,United States,9986,-1644,24555,38030
898,Daiichi Sankyo,Drugs & Biotechnology,Japan,8663,543.9,17844,23195
899,Shenwan Hongyuan Group,Banking,China,1954,697.2,51851,17432
900,Huishang Bank,Banking,China,6201,1127.2,139450,5377
901,China Grand Automotive Services,Retailing,China,25178,608.2,19979,8537
902,Secom,Business Services & Supplies,Japan,8758,784.9,16176,16543
903,Bank Negara Indonesia,Banking,Indonesia,4902,1044.4,50837,11062
904,Genworth Financial,Insurance,United States,8161,783,103773,1537
904,Power Grid of India,Utilities,India,3833,1111.1,32410,16109
906,Swatch Group,Consumer Durables,Switzerland,8087,744.7,13832,25474
907,Bank of Jinzhou,Banking,China,5958,1331.5,111090,6238
907,Invesco,Diversified Financials,United States,5378,1134.4,31619,11584
909,Wipro,IT Software & Services,India,8452,1242.2,11662,18279
910,Riyad Bank,Banking,Saudi Arabia,2560,1052.2,57671,11455
910,Xiamen C&D,Trading Companies,China,34120,526.6,32787,5017
912,Bank Leumi,Banking,Israel,4792,881.9,129896,9301
913,Schindler Holding,Capital Goods,Switzerland,10342,837.2,8852,23026
914,Bâloise Group,Insurance,Switzerland,9642,556.8,86255,7397
915,DP World,Transportation,United Arab Emirates,4729,1176.7,23158,18268
916,Inpex,Oil & Gas Operations,Japan,8424,364.2,40015,18479
917,HollyFrontier,Oil & Gas Operations,United States,15294,1112.7,10912,11938
918,CP All,Food Markets,Thailand,13882,567.3,11055,24115
919,Asahi Glass,Construction,Japan,13540,668.3,20450,9908
919,Kohl's,Retailing,United States,19095,859,13340,10133
921,MOL Hungarian Oil,Oil & Gas Operations,Hungary,15761,1031.3,16845,7971
921,Yamaha Motor,Consumer Durables,Japan,15245,922.6,13189,10872
923,Hyundai Steel,Diversified Metals & Mining,South Korea,17441,499.4,31174,8041
924,Wuliangye Yibin,"Food, Drink & Tobacco",China,4412,1667.6,12659,47220
925,United Rentals,Business Services & Supplies,United States,7019,1420,14688,13952
926,South32,Diversified Metals & Mining,Australia,7227,1155.2,14786,15238
927,Regeneron Pharmaceuticals,Drugs & Biotechnology,United States,6065,1427.6,9373,33107
928,Genuine Parts,Retailing,United States,16989,633.2,12759,13409
929,Mohawk Industries,Consumer Durables,United States,9683,979.5,12560,15933
930,Abu Dhabi Commercial Bank,Banking,United Arab Emirates,3500,1148,72597,9656
931,CapitaLand,Real Estate,Singapore,4033,1093.3,47360,11597
932,Bank Hapoalim,Banking,Israel,4966,739.5,130896,9568
933,Gecina,Real Estate,France,799,2138.1,24143,12772
934,Mediobanca,Banking,Italy,2560,912,86565,10343
935,VakifBank,Banking,Turkey,6761,1127,69050,3322
936,HCL Technologies,IT Software & Services,India,7844,1352.8,7363,19282
936,Technipfmc,Oil & Gas Operations,United Kingdom,14810,227.1,28528,14789
938,Westlake Chemical,Chemicals,United States,8248,1444.4,11604,15177
939,China Gezhouba,Construction,China,15573,708.4,31049,5830
940,Corning,Technology Hardware & Equipment,United States,10241,-1172,26834,23250
941,Suntory Beverage & Food,"Food, Drink & Tobacco",Japan,11005,696.6,14482,14295
942,Asr Nederland,Insurance,Netherlands,7162,1021.9,65875,6517
943,Shanghai Electric Group,Capital Goods,China,11949,396,31609,11993
944,JM Smucker,"Food, Drink & Tobacco",United States,7360,1256.4,15329,12839
945,SVB Financial Group,Banking,United States,2126,584,53501,17006
946,Aluminum Corp of China,Diversified Metals & Mining,China,26263,195,32197,10111
947,Zijin Mining Group,Diversified Metals & Mining,China,14755,546,14458,13821
948,Klepierre,Real Estate,France,1575,1385.8,30195,12395
949,Db Insurance,Insurance,South Korea,13552,585,44586,4072
950,Fortive,Capital Goods,United States,6862,1106,10655,26358
951,Hindustan Petroleum,Oil & Gas Operations,India,27933,1228.2,12503,7202
952,OTP Bank,Banking,Hungary,3951,1025.4,51059,10875
952,Yum! Brands,"Hotels, Restaurants & Leisure",United States,5832,1493,4836,27351
954,STMicroelectronics,Semiconductors,Switzerland,8730,928,10068,21185
955,Fiserv,IT Software & Services,United States,5742,1422,10167,29803
956,Cemex,Construction,Mexico,13959,487.3,29199,8839
957,China Coal Energy,Diversified Metals & Mining,China,13076,406,39644,9384
958,Hormel Foods,"Food, Drink & Tobacco",United States,9219,914.7,7859,19201
959,Towngas,Oil & Gas Operations,Hong Kong,4167,1055.5,16768,30007
960,Crown Castle International,Telecommunications services,United States,4639,439.4,32250,42980
961,TDK,Consumer Durables,Japan,11475,572.6,17915,11877
962,Bank of Ireland,Banking,Ireland,4030,722,147163,9664
963,L3 Technologies,Aerospace & Defense,United States,10323,717,12873,15390
964,Snam,Utilities,Italy,2812,1011.8,26658,15638
965,Boston Scientific,Health Care Equipment & Services,United States,9266,112,19202,41353
966,St. James's Place,Diversified Financials,United Kingdom,11595,187.9,121644,8508
967,Bunge,"Food, Drink & Tobacco",United States,45314,92,23084,10028
968,Cielo,Business Services & Supplies,Brazil,3599,1262,24975,13696
968,Franklin Resources,Diversified Financials,United States,6652,673.5,17690,17967
968,Seagate Technology,Technology Hardware & Equipment,Ireland,10755,835,9012,16279
971,Tokyu,Transportation,Japan,10273,632.5,21294,10243
972,Westfield,Real Estate,Australia,1418,1545.4,21254,14238
973,Guangdong Wens Foodstuffs Group,"Food, Drink & Tobacco",China,8441,1008.9,7991,18131
974,Voya Financial,Diversified Financials,United States,9323,-429.2,219824,8907
975,Daito Trust Construction,Construction,Japan,14048,792.4,7926,12798
976,Gap,Consumer Durables,United States,15855,848,7989,11364
977,China Resources Power,Utilities,Hong Kong,9408,593.3,28267,9181
978,Beiersdorf,Consumer Durables,Germany,7959,758,9931,26306
979,Intuit,IT Software & Services,United States,5434,950,4898,49737
980,Zions Bancorp,Banking,United States,2814,688,66481,11395
981,Ceconomy,Retailing,Germany,25036,1139.2,13747,3542
982,Severstal,Diversified Metals & Mining,Russia,8252,1459.3,7068,13393
983,Ameren,Utilities,United States,6248,572,26079,13857
983,QBE Insurance Group,Insurance,Australia,12665,-1218.3,44364,10459
985,Amadeus IT Group,IT Software & Services,Spain,5474,1131.2,9528,33588
986,SMC,Capital Goods,Japan,5134,1236.8,12053,26452
987,Banque Saudi Fransi,Banking,Saudi Arabia,2205,944,49071,10310
987,Sumitomo Metal Mining,Diversified Metals & Mining,Japan,8423,826.9,15976,11673
989,Keurig Dr Pepper,"Food, Drink & Tobacco",United States,6774,1058,10179,21511
990,American Financial Group,Insurance,United States,6697,467,60656,9956
991,Zoetis,Drugs & Biotechnology,United States,5442,978,8690,40862
992,Cencosud,Retailing,Chile,16115,678,16813,8085
993,Finatis,Food Markets,France,43586,-66.5,48194,337
993,Roper Technologies,Capital Goods,United States,4724,1025,14074,28826
995,Hershey,"Food, Drink & Tobacco",United States,7608,1008.1,7333,18836
995,T Rowe Price,Diversified Financials,United States,5043,1529.8,7374,28625
997,Activision Blizzard,Consumer Durables,United States,7257,347,18397,54578
998,Textron,Conglomerates,United States,14401,395,14968,16845
999,Dassault Aviation,Aerospace & Defense,France,5451,799.7,18318,16799
1000,China Resources Pharmaceutical Group,Drugs & Biotechnology,Hong Kong,22140,447,20564,8534
1001,MediaTek,Semiconductors,Taiwan,7730,676.6,14177,16895
1002,Shenzhen Overseas,"Hotels, Restaurants & Leisure",China,4337,1036.9,37996,10555
1003,Ball,Materials,United States,11303,456,17731,13463
1004,Electronic Arts,Consumer Durables,United States,5137,1043,8584,40737
1005,Shin Kong Financial,Insurance,Taiwan,14814,346.2,113713,4212
1006,Onex,Diversified Financials,Canada,25348,-973,44679,7220
1007,Tata Steel,Diversified Metals & Mining,India,19867,303.1,26672,10155
1008,Shimizu,Construction,Japan,13709,766.7,16891,7933
1009,Tohoku Electric Power,Utilities,Japan,18689,426,39701,6584
1010,NEC,Consumer Durables,Japan,25664,413.9,26529,7244
1011,CGI Group,IT Software & Services,Canada,8736,814,9590,17226
1012,Unipol Gruppo,Insurance,Italy,16112,-390,106989,3681
1013,Yes Bank,Banking,India,3965,656.7,47906,11985
1014,UBI Banca,Banking,Italy,5306,778.9,152953,5834
1015,Agile Property Holdings,Real Estate,China,7689,898.5,25086,7864
1016,Gemdale,Real Estate,China,5321,1066.3,35739,8075
1017,Interactive Brokers Group,Diversified Financials,United States,2046,98,59093,32813
1018,Amphenol,Consumer Durables,United States,7318,691.2,9404,26520
1019,Discovery Communications,Media,United States,7589,-181,34658,16817
1020,Public Storage,Real Estate,United States,2693,1438.1,10686,36867
1020,Quanta Computer,Technology Hardware & Equipment,Taiwan,33566,472.2,20612,6878
1022,Air Canada,Airline,Canada,12997,1484.2,14714,5078
1023,AvalonBay Communities,Real Estate,United States,2187,780.5,18646,22995
1024,HAL Trust,Diversified Financials,Monaco,9081,440.5,19502,14799
1025,AerCap Holdings,Transportation,Ireland,4961,1080.4,42494,7974
1026,Pgnig Group,Oil & Gas Operations,Poland,10366,799.9,13872,10329
1027,WW Grainger,Capital Goods,United States,10650,637.3,5903,16584
1028,AGNC Investment,Diversified Financials,United States,2196,1119,69221,7435
1029,AntarChile,Diversified Financials,Chile,20342,398.5,22729,8475
1029,Kuwait Finance House,Banking,Kuwait,3418,627.3,57977,10931
1031,Concho Resources,Oil & Gas Operations,United States,2921,1132,14381,22763
1032,GS Holdings,Oil & Gas Operations,South Korea,14758,727.4,20748,5463
1033,Chongqing Changan Auto,Consumer Durables,China,12014,921,17033,7239
1034,Schroders,Diversified Financials,United Kingdom,3268,763.7,30421,13195
1035,Bankinter,Banking,Spain,2487,600.5,87678,9773
1035,Scor,Insurance,France,15873,322.6,49469,7611
1037,JBS,"Food, Drink & Tobacco",Brazil,51109,189,32768,6715
1038,Continental Resources,Oil & Gas Operations,United States,3521,1022.9,14378,25431
1039,JSW Steel,Diversified Metals & Mining,India,10141,650,14054,11622
1040,Japan Exchange Group,Diversified Financials,Japan,1090,455.5,388494,10213
1041,Metro Group,Food Markets,Germany,41911,488.4,19063,5074
1042,Guosen Securities,Diversified Financials,China,1404,644.8,32558,13955
1042,Whirlpool,Consumer Durables,United States,21378,291,20339,11042
1044,Kingfisher,Retailing,United Kingdom,15151,630.5,14714,8658
1045,Cincinnati Financial,Insurance,United States,5442,813,21470,11799
1045,DaVita,Health Care Equipment & Services,United States,13431,394.6,18942,11581
1047,CDW,IT Software & Services,United States,15473,592.4,7028,11934
1048,Bank Of Hangzhou,Banking,China,5375,673.3,127970,6687
1049,Kobe Steel,Diversified Metals & Mining,Japan,16973,570.1,22120,3925
1050,General Growth Properties,Real Estate,United States,2350,614.3,23258,19781
1051,Angang Steel,Diversified Metals & Mining,China,12914,930.2,14646,7438
1052,Leucadia National,Conglomerates,United States,12152,15,49001,8462
1053,Pembina Pipeline,Oil & Gas Operations,Canada,4488,783.8,20119,17432
1054,WR Berkley,Insurance,United States,7706,592,24588,9358
1055,Tenaris,Oil & Gas Operations,Luxembourg,5967,565.9,14724,23019
1056,KT Corp,Telecommunications services,South Korea,21139,425.7,28584,6292
1057,Conagra Brands,"Food, Drink & Tobacco",United States,7834,890.1,10463,14895
1058,Expedia Group,Business Services & Supplies,United States,10379,327.1,20429,17103
1058,Inner Mongolia Baotou Steel,Diversified Metals & Mining,China,8417,377.3,23286,14537
1060,TCL Corp,Consumer Durables,China,16790,444.7,25926,7041
1061,CMS Energy,Utilities,United States,6707,502,22868,12821
1062,Dexia,Banking,Belgium,11063,-521.1,217270,16
1063,Legrand,Capital Goods,France,6227,802.2,11317,21114
1064,GKN,Consumer Durables,United Kingdom,12455,647.8,11988,11068
1065,Cosmo Energy Holdings,Oil & Gas Operations,Japan,22765,657,15899,2914
1066,Intact Financial,Insurance,Canada,7212,610.2,21634,10391
1067,CJ Corporation,"Food, Drink & Tobacco",South Korea,23793,410.2,27393,4499
1068,Shanghai Construction,Construction,China,21904,394.5,30292,5131
1069,MTN Group,Telecommunications services,South Africa,9981,331.7,19581,18382
1070,Investec,Diversified Financials,United Kingdom,5359,616,69522,7549
1071,Zhejiang Zheneng Electric Power,Utilities,China,7950,599.4,17778,10972
1072,BDO Unibank,Banking,Philippines,2984,553.7,53617,11133
1073,Grupo Inbursa,Banking,Mexico,4483,978.7,28741,10356
1074,Lonza Group,Chemicals,Switzerland,5187,739.6,14613,19742
1075,Torchmark,Insurance,United States,4202,1494.2,23182,9711
1076,Grasim Industries,Construction,India,7491,419.7,31592,10744
1077,Campbell Soup,"Food, Drink & Tobacco",United States,7858,1054,8336,12230
1078,Krung Thai Bank,Banking,Thailand,4818,625.9,92341,7638
1079,Renesas Electronics,Semiconductors,Japan,7126,827.1,9555,16737
1080,Lenovo Group,Technology Hardware & Equipment,Hong Kong,44302,-115.7,29499,5832
1081,L Brands,Consumer Durables,United States,12633,983.1,8149,9014
1082,Ventas,Real Estate,United States,3634,563,23494,19066
1083,Advanced Semiconductor,Semiconductors,Taiwan,9633,751.2,12240,11223
1084,GD Power Development,Utilities,China,9110,362.6,44384,8934
1085,C.H. Robinson,Transportation,United States,15380,525.1,4308,12036
1086,Arthur J. Gallagher,Insurance,United States,6545,681.1,16128,12529
1086,Sojitz,Trading Companies,Japan,16389,512.9,22100,4804
1088,Korean Air,Airline,South Korea,10696,700.1,23024,3060
1089,Steel Dynamics,Diversified Metals & Mining,United States,9774,839.5,6973,11379
1090,Jiangsu Yanghe Brewery,"Food, Drink & Tobacco",China,2914,1110.4,7051,30927
1090,Universal Health,Health Care Equipment & Services,United States,10484,769.7,11024,11174
1092,Guangzhou Rural Commercial Bank,Banking,China,4583,846.3,95108,6560
1093,Pegatron,Consumer Durables,Taiwan,39241,482.6,16407,5885
1093,RiseSun Real Estate Development,Construction,China,5881,890.7,31426,7187
1095,Helvetia Holding,Insurance,Switzerland,9844,411.8,59986,5888
1095,Moody's,Business Services & Supplies,United States,4356,1027.9,9014,33400
1097,Celanese,Chemicals,United States,6520,1023,9780,14679
1098,UC Rusal,Diversified Metals & Mining,Cyprus,9970,1222.8,16013,3871
1099,Newmont Mining,Diversified Metals & Mining,United States,7506,48,20483,21548
1100,Carlsberg,"Food, Drink & Tobacco",Denmark,9372,190.9,18849,17425
1101,Kerry Group,"Food, Drink & Tobacco",Ireland,7228,663.8,8886,18739
1102,Concordia Financial Group,Banking,Japan,2898,599.2,175464,7252
1102,Markel,Insurance,United States,6344,247.6,32866,16088
1104,Symantec,IT Software & Services,United States,4846,1163,15761,12132
1105,Aeroports de Paris,Transportation,France,4080,644.1,17143,21829
1106,Bank Pekao,Banking,Poland,2328,655.8,53374,8802
1107,Intuitive Surgical,Health Care Equipment & Services,United States,3302,767.5,6426,53062
1108,Hainan Airlines,Airline,China,9381,582.7,29643,
1109,BAIC Motor,Consumer Durables,China,19858,334.2,25707,7842
1110,Quest Diagnostics,Health Care Equipment & Services,United States,7694,782,10695,13921
1111,KPN,Telecommunications services,Netherlands,7328,544.8,16247,12703
1112,Aramark,"Hotels, Restaurants & Leisure",United States,15152,498.3,13733,9356
1113,Arch Capital Group,Insurance,Bermuda,5443,507.1,32132,10815
1113,DSV,Transportation,Denmark,11787,484.2,6356,14934
1115,Hankyu Hanshin Holdings,Transportation,Japan,6603,635.4,21199,9699
1116,AU Optronics,Consumer Durables,Taiwan,11210,1063.7,14834,4091
1116,Origin Energy,Utilities,Australia,11364,-756.6,19868,13074
1118,Tokyo Century,Business Services & Supplies,Japan,9133,463.1,35350,7153
1119,Singapore Airlines,Airline,Singapore,11234,414.9,20085,9874
1120,Eletrobrás,Utilities,Brazil,11898,-552.6,52147,7135
1121,Dubai Islamic Bank,Banking,United Arab Emirates,2804,1086,57470,6593
1122,Grifols,Drugs & Biotechnology,Spain,5001,785,13375,18667
1123,Arab National Bank,Banking,Saudi Arabia,2066,807.1,45783,7975
1123,Attijariwafa Bank,Banking,Morocco,3719,555.4,50891,10035
1123,Thai Beverage,"Food, Drink & Tobacco",Thailand,5563,873.6,12569,15232
1126,Qantas Airways,Airline,Australia,12517,723.6,14000,7650
1127,XPO Logistics,Transportation,United States,16033,363.3,12961,13159
1128,Air France-KLM,Airline,France,29080,-309.1,29309,3778
1129,Saputo,"Food, Drink & Tobacco",Canada,8874,683.2,6383,12965
1130,BCI-Banco Credito,Banking,Chile,3195,572.3,55097,9209
1131,Sika,Construction,Switzerland,6348,653.8,5944,20643
1132,Mondi,Materials,United Kingdom,8008,756.8,8657,13148
1133,Mitsubishi UFJ Lease,Business Services & Supplies,Japan,7747,489.2,49438,6052
1134,Korea Gas,Oil & Gas Operations,South Korea,19613,-1067.1,34692,4622
1135,Bombardier,Aerospace & Defense,Canada,16672,-461.2,26726,7820
1135,Brighthouse Financial,Insurance,United States,8440,-96,218997,5762
1137,Cheniere Energy,Oil & Gas Operations,United States,6667,-90,28341,15199
1137,Hyundai Marine & Fire,Insurance,South Korea,11673,411,36875,3182
1137,Power Assets Holdings,Utilities,Hong Kong,182,1067.5,13688,16137
1140,Yara International,Chemicals,Norway,11452,389.6,16672,11417
1141,Datang International Power,Utilities,China,9946,245,39973,8623
1142,AES,Utilities,United States,12474,158,32573,8129
1143,Cintas,Business Services & Supplies,United States,6337,659.9,6929,19627
1144,Ajinomoto,"Food, Drink & Tobacco",Japan,10378,550.9,13407,10441
1145,RTL Group,Media,Luxembourg,7188,833.5,9604,13024
1146,NRG Energy,Utilities,United States,10609,-1696,23752,10993
1147,Arca Continental,"Food, Drink & Tobacco",Mexico,8074,685.3,12617,11178
1147,Lixil Group,Construction,Japan,15373,492.5,19813,6648
1147,Nitto Denko,Chemicals,Japan,7726,788.4,8818,12346
1147,Sino-Ocean Land Holdings,Real Estate,China,6885,756.5,29468,5429
1151,Terumo,Health Care Equipment & Services,Japan,5303,823.7,9635,20082
1152,Magnit,Food Markets,Russia,19595,608.3,9155,8097
1153,Liberty Broadband,Telecommunications services,United States,22,2033,11958,12826
1154,Harbin Bank,Banking,China,4386,776.7,86649,3040
1155,First Financial Holding,Banking,Taiwan,2470,508.9,88514,8457
1156,Cerner,Health Care Equipment & Services,United States,5175,853.8,6512,20184
1157,China Molybdenum,Diversified Metals & Mining,China,3828,564,15608,25581
1158,Jeronimo Martins,Food Markets,Portugal,19630,459,7735,10252
1159,Boston Properties,Real Estate,United States,2631,541.2,19584,19200
1160,SGS,Business Services & Supplies,Switzerland,6451,630.9,6099,18993
1161,Amcor,Materials,Australia,9139,639.8,9060,12132
1162,J.B. Hunt Transport Services,Transportation,United States,7509,701.7,4422,13682
1163,President Chain Store,Food Markets,Taiwan,7572,1027.5,4670,10585
1164,Vienna Insurance Group,Insurance,Austria,11242,322.3,61183,4116
1165,Dover,Conglomerates,United States,7939,770.9,10543,11930
1166,Hoya,Consumer Durables,Japan,4833,897.7,6118,21555
1167,Foncière des Régions,Real Estate,France,1116,1031.1,26180,8578
1167,Metro,Food Markets,Canada,10372,1349.7,6680,7298
1169,China Shipbuilding Industry,Capital Goods,China,5134,126,31977,18638
1169,Samsung SDI,Consumer Durables,South Korea,6233,631.6,15333,11944
1171,Clorox,Consumer Durables,United States,6080,807,5444,15611
1172,AGL Energy,Utilities,Australia,9968,640.8,11229,10867
1173,Inter Rao,Utilities,Russia,15722,923.2,10934,6744
1174,Beijing Enterprises,Oil & Gas Operations,Hong Kong,7380,882.9,21945,6568
1175,Monster Beverage,"Food, Drink & Tobacco",United States,3485,858.7,4740,27723
1176,Flex,Consumer Durables,Singapore,25441,428.5,13716,7809
1177,Fidelity National Financial,Insurance,United States,8840,796,9018,10509
1178,Evraz Group,Diversified Metals & Mining,United Kingdom,10814,685.7,10380,10023
1179,Orient Securities,Diversified Financials,China,1357,472,35776,12182
1180,Industrial Alliance Insurance,Insurance,Canada,8151,436.3,48380,4460
1181,Meiji Holdings,"Food, Drink & Tobacco",Japan,11196,552.9,8722,11468
1182,Hyundai Heavy Industries,Capital Goods,South Korea,12334,-554.3,28405,8272
1183,Cosco Shipping,Transportation,China,13903,380,20560,8048
1184,Punjab National Bank,Banking,India,8533,177,112930,3637
1185,Arrow Electronics,Consumer Durables,United States,27929,427.3,16125,6725
1186,Hindalco Industries,Diversified Metals & Mining,India,14940,283.3,23717,8087
1186,Norwegian Cruise Line Holdings,"Hotels, Restaurants & Leisure",United States,5539,801.1,14485,11562
1186,Ternium,Diversified Metals & Mining,Luxembourg,9720,905,12415,7841
1189,Terna,Utilities,Italy,2463,776.4,20447,11706
1190,Oriental Land,"Hotels, Restaurants & Leisure",Japan,4324,732.6,8609,34183
1191,Harris,Technology Hardware & Equipment,United States,6058,639,10070,18599
1192,Ashtead Group,Business Services & Supplies,United Kingdom,4739,1285.8,9042,14844
1193,FamilyMart,Food Markets,Japan,11447,295.3,16236,12737
1193,Wm Morrison Supermarkets,Food Markets,United Kingdom,22440,404.3,13747,8097
1195,KION Group,Capital Goods,Germany,8981,527.2,14171,10167
1196,Coty,Consumer Durables,United States,9339,-292.3,23765,10723
1197,Lendlease Group,Real Estate,Australia,13339,605.1,12352,7883
1198,Arkema,Chemicals,France,9391,649.7,11641,9984
1199,Givaudan,Consumer Durables,Switzerland,5132,731.5,7500,21055
1200,Paychex,Business Services & Supplies,United States,3308,900.5,6843,22756
1201,Focus Media Information Technology,Technology Hardware & Equipment,China,1831,921.2,2497,22245
1201,Innolux,Technology Hardware & Equipment,Taiwan,10335,937.4,13941,3863
1203,Materials Industry Zhongda Group,Trading Companies,China,41103,403.2,15314,4358
1204,NASDAQ,Diversified Financials,United States,4144,741,15790,15117
1205,Ricoh,Business Services & Supplies,Japan,18617,-1221.4,24833,6946
1205,RSA Insurance Group,Insurance,United Kingdom,9150,372.2,24820,9092
1207,PVH,Consumer Durables,United States,8915,537.8,11886,11805
1208,East West Bancorp,Banking,United States,1552,522.9,37693,10086
1209,National Oilwell Varco,Oil & Gas Operations,United States,7354,-183,20010,15529
1210,Top Frontier Investment Holdings,Oil & Gas Operations,Philippines,16385,244.3,29984,1682
1211,Ihs Markit,Business Services & Supplies,United Kingdom,3688,592,14697,20443
1212,Hesteel,Diversified Metals & Mining,China,15862,232.5,30557,5498
1213,Electric Power Development,Utilities,Japan,7726,617.6,24892,5054
1214,Magnitogorsk Iron & Steel,Diversified Metals & Mining,Russia,7940,1221.5,7879,8251
1215,Koito Manufacturing,Consumer Durables,Japan,7659,752.5,6327,11271
1216,Ayala,Conglomerates,Philippines,4805,600.3,20520,11543
1217,Wynn Resorts,Casinos & Gaming,United States,6546,442,12215,21245
1218,Bank of Baroda,Banking,India,7804,270.7,110760,5602
1219,Brown-Forman,"Food, Drink & Tobacco",United States,3215,751,5042,27343
1220,Worldpay,IT Software & Services,United States,3949,3.6,28950,23969
