Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
826,Unipol Gruppo,Insurance,Italy,17789,348,109679,1768
827,Mega Financial Holding,Diversified Financials,Taiwan,1994,583.8,86434,9731
828,Hanwha Life Insurance,Insurance,South Korea,9439,452,60989,5266
828,Whirlpool,Consumer Durables,United States,18143,365,15396,9053
830,Ajinomoto,"Food, Drink & Tobacco",Japan,14464,504.4,13236,8723
830,Metallurgical Corp of China,Construction,China,34061,-1102,56178,5923
832,Skanska,Construction,Sweden,19901,439,13370,8049
833,Dover,Conglomerates,United States,8104,811.1,10444,12940
834,Stora Enso,Materials,Finland,14268,633.9,17865,5727
835,Resolution,Insurance,Channel Islands,17642,-114,207474,5729
836,Bâloise Group,Insurance,Switzerland,10279,477,80322,4498
836,CPFL Energia,Utilities,Brazil,7737,630,15170,10399
838,Priceline.com,Business Services & Supplies,United States,5261,1419.6,6570,35583
839,Tokyo Electric Power,Utilities,Japan,64621,-9442.2,188790,3623
840,Eisai,Drugs & Biotechnology,Japan,7828,706.8,11660,13037
841,ITC,"Food, Drink & Tobacco",India,5220,1230.3,5901,44101
842,Schindler Holding,Capital Goods,Switzerland,8853,766.4,8307,17480
843,Turkcell,Telecommunications services,Turkey,5895,1165,10463,14794
844,Textron,Conglomerates,United States,12237,589,13033,8431
845,Bank Hapoalim,Banking,Israel,5146,660,100765,5881
846,DSM,Chemicals,Netherlands,12046,380,15328,11404
847,Equity Residential,Real Estate,United States,2124,841.7,17201,20189
848,Shanghai Electric Group,Capital Goods,China,12139,430,18285,7956
849,Kone,Construction,Finland,8281,793,6472,20451
850,Essilor International,Health Care Equipment & Services,France,6582,770.5,8953,24077
851,Sany Heavy Industry,Capital Goods,China,8065,1374.1,8123,12955
852,Mazda Motor,Consumer Durables,Japan,24559,-1301.4,23208,9461
853,Aluminum Corp of China,Diversified Metals & Mining,China,23691,-1305,28682,8404
854,Saudi British Bank,Banking,Saudi Arabia,1632,863.9,41769,8933
855,Canadian Pacific Railway,Transportation,Canada,5720,486.1,14791,22078
856,Swiss Life Holding,Insurance,Switzerland,20353,98.2,178657,5090
857,CapitaLand,Real Estate,Singapore,2704,762,30935,11579
858,Korea Gas,Oil & Gas Operations,South Korea,31115,325.7,34314,4741
859,China Southern Airlines,Airline,China,15693,417,22854,5787
860,SJM Holdings,Casinos & Gaming,Hong Kong-China,10260,870,4812,13126
861,Reinsurance Group of America,Insurance,United States,9841,631.9,40360,4476
862,Nikon,Consumer Durables,Japan,11097,716.4,10291,9433
863,China CNR,Capital Goods,China,14196,474.3,15413,7208
864,CenterPoint Energy,Oil & Gas Operations,United States,7452,417,22871,10012
865,Intact Financial,Insurance,Canada,7158,589.5,19899,8414
866,Hankyu Hanshin Holdings,Transportation,Japan,7848,474.2,27588,7479
867,Asustek Computer,Technology Hardware & Equipment,Taiwan,15173,758,8733,8792
868,China Eastern Airlines,Airline,China,13456,544,19401,5677
869,Discovery Communications,Media,United States,4453,943,12930,18963
870,NEC,Consumer Durables,Japan,36685,-1332,29906,6885
871,Power Assets Holdings,Utilities,Hong Kong-China,1343,1254.2,13114,19500
872,AutoZone,Retailing,United States,8722,952,6662,14140
873,Dentsu,Media,Japan,22868,357.2,14316,7951
874,Fluor,Construction,United States,27577,456.3,8276,10479
875,Amcor,Materials,Australia,12480,422.3,11471,11859
876,Peugeot,Consumer Durables,France,73148,-6609.5,84740,3029
877,Banco Popular Español,Banking,Spain,9087,-3246.7,203153,7806
878,Hong Kong & China Gas,Oil & Gas Operations,Hong Kong-China,3213,996,12776,24974
879,VMware,IT Software & Services,United States,4605,746,10596,35945
880,Zijin Mining Group,Diversified Metals & Mining,China,7587,826,10803,10823
881,SKF Group,Capital Goods,Sweden,9935,726.8,9057,11714
882,Isetan Mitsukoshi Holdings,Retailing,Japan,14978,711,14893,5256
883,Dexia,Banking,Belgium,26641,-16206.2,534926,127
884,Bank of Yokohama,Banking,Japan,3584,618.4,155144,7095
884,Uralkali,Chemicals,Russia,3178,1076.2,12661,22787
886,Ricoh,Business Services & Supplies,Japan,22994,-538.3,27171,7899
887,Belgacom,Telecommunications services,Belgium,8463,938,10676,8897
888,L Brands,Consumer Durables,United States,10459,753,6427,13037
889,Genworth Financial,Insurance,United States,10023,323,113312,5169
890,Sherwin-Williams,Retailing,United States,9534,629.9,6235,17442
891,Galaxy Entertainment,Casinos & Gaming,Hong Kong-China,7315,951,5727,16749
892,Assa Abloy,Capital Goods,Sweden,7172,786,9201,14889
892,RTL Group,Media,Luxembourg,7713,767.7,10409,11457
894,Capgemini,IT Software & Services,France,13541,488,12645,8057
895,Hindalco Industries,Diversified Metals & Mining,India,15805,667.8,19904,3392
896,Chinatrust Financial,Diversified Financials,Taiwan,2442,603.9,66668,8207
896,Oneok,Oil & Gas Operations,United States,12633,360.6,15855,9219
896,Suning Appliance,Retailing,China,14902,766,9430,7403
899,IntercontinentalExchange,Diversified Financials,United States,1363,551.6,37215,11696
900,London Stock Exchange,Diversified Financials,United Kingdom,1089,836.5,163631,5681
901,Genuine Parts,Retailing,United States,13014,648,6807,11748
901,Leucadia National,Conglomerates,United States,9194,854.5,9349,9919
903,Formosa Plastics,Chemicals,Taiwan,7385,496,11788,15348
904,Uni-President,"Food, Drink & Tobacco",Taiwan,14457,420,11583,9541
905,OTP Bank,Banking,Hungary,6577,541,45798,5580
906,Nordstrom,Retailing,United States,12148,735,8089,10636
907,China Steel,Diversified Metals & Mining,Taiwan,12125,197,21273,13673
908,Vornado Realty,Real Estate,United States,2766,617.3,21966,15551
909,Ross Stores,Consumer Durables,United States,9721,787,3671,12516
910,Sabesp,Utilities,Brazil,5527,983,12807,10535
911,WW Grainger,Capital Goods,United States,8950,689.9,5015,15647
912,International Airlines,Airline,United Kingdom,23901,-1244,25560,7616
913,Computer Sciences,IT Software & Services,United States,15548,522,11260,7456
914,Charoen Pokphand Foods,"Food, Drink & Tobacco",Thailand,11672,614,10126,9046
915,SM Investments,Retailing,Philippines,5307,585.5,13643,16579
916,Mylan,Drugs & Biotechnology,United States,6796,640.8,11932,12052
917,Whole Foods Market,Food Markets,United States,12164,493.2,5079,16135
918,Grupo Televisa,Media,Mexico,5385,681,12628,14932
919,American Tower,Real Estate,United States,2876,637.3,14089,29854
920,Canara Bank,Banking,India,6673,657,74410,3548
920,Voestalpine,Diversified Metals & Mining,Austria,16099,445.3,16303,5801
922,Bank Negara Indonesia,Banking,Indonesia,3240,732.8,34551,8984
923,Evraz Group,Diversified Metals & Mining,United Kingdom,16400,461,16975,5409
924,Investec,Diversified Financials,United Kingdom,5843,396.7,82124,6528
925,Industrias Peñoles,Diversified Metals & Mining,Mexico,7438,750,6391,17394
926,Banque Saudi Fransi,Banking,Saudi Arabia,1580,803.8,42069,7400
926,Campbell Soup,"Food, Drink & Tobacco",United States,8103,739,8593,13073
928,Espirito Santo Financial,Banking,Luxembourg,8697,414,114486,1401
929,Marriott International,"Hotels, Restaurants & Leisure",United States,11814,571,6342,12603
930,Beiersdorf,Consumer Durables,Germany,7968,583.1,7214,20796
931,Weatherford International,Oil & Gas Operations,Switzerland,15215,-778,22795,9357
932,Secom,Business Services & Supplies,Japan,8204,428.7,13210,11637
933,Daiwa Securities,Diversified Financials,Japan,5102,-476.4,229854,12026
934,Kweichow Moutai,"Food, Drink & Tobacco",China,3785,2109,6178,29569
935,Eletrobrás,Utilities,Brazil,17506,-3535,84100,4958
936,AngloGold Ashanti,Diversified Metals & Mining,South Africa,6147,803,12558,9523
937,Formosa Chemicals,Chemicals,Taiwan,13243,240,15974,14112
938,Antarchile,Diversified Financials,Chile,22770,233,22273,7549
939,Rexel,Consumer Durables,France,17743,420,13374,6378
940,Jeronimo Martins,Food Markets,Portugal,13985,462.9,5862,12850
941,Petronas Chemicals,Chemicals,Malaysia,5428,1150.4,8260,16328
942,Invesco,Diversified Financials,Bermuda,4177,677.1,17492,12844
943,Electrolux Group,Consumer Durables,Sweden,16923,399,11198,8096
944,Banco de Sabadell,Banking,Spain,8457,108,212984,6597
944,Best Buy,Retailing,United States,49621,-249,16787,7248
944,PartnerRe,Insurance,Bermuda,5563,1134.5,22980,5375
947,Tyco International,Business Services & Supplies,Switzerland,10525,313,12125,14736
948,Daiichi Sankyo,Drugs & Biotechnology,Japan,11339,125.4,17927,13879
948,Everest Re Group,Insurance,Bermuda,4923,829,19778,7784
948,Onex,Diversified Financials,Canada,27443,-121,36302,5312
951,SK Hynix,Semiconductors,South Korea,9552,-149,17066,18003
952,Insurance Australia Group,Insurance,Australia,9211,211.9,25379,12441
952,Sinopharm Group,Drugs & Biotechnology,China,21521,313,12806,8034
954,Chow Tai Fook Jewellery ,Consumer Durables,Hong Kong-China,7285,816.5,6107,13788
955,Weyerhaeuser,Materials,United States,7059,385,12592,16570
956,CSL,Drugs & Biotechnology,Australia,4538,1005.7,5764,32017
957,Banque Nationale de Belgique,Banking,Belgium,2422,1164.6,165793,1381
957,Great Wall Motor ,Consumer Durables,China,6588,902,6827,14328
959,Ryanair Holdings,Airline,Ireland,5774,748.2,11987,10738
960,Baidu,IT Software & Services,China,3535,1657.2,7324,29749
961,Hermès International,Consumer Durables,France,4480,952,3479,34860
962,GAIL India,Oil & Gas Operations,India,8660,873.6,10017,7607
963,Shizuoka Bank,Banking,Japan,2372,449.2,117790,7281
964,Advanced Info Service,Telecommunications services,Thailand,4626,1140,3127,23156
965,Longfor Properties,Real Estate,China,4421,998.7,16774,8620
966,Steinhoff International,Consumer Durables,South Africa,9851,692.6,16185,5047
967,Dassault Aviation,Aerospace & Defense,France,5068,655.8,13692,11868
968,Coca-Cola Enterprises,"Food, Drink & Tobacco",United States,8062,677,9510,10095
969,Haitong Securities,Diversified Financials,China,1565,479,20264,16730
970,Ralph Lauren,Consumer Durables,United States,6924,717.2,5489,15540
971,Hershey,"Food, Drink & Tobacco",United States,6644,660.9,4755,18249
972,Singapore Airlines,Airline,Singapore,11811,267,17531,10027
973,Bank of India,Banking,India,6271,535.7,76078,3436
973,RHB Capital,Banking,Malaysia,2045,583.6,61826,6753
975,Mitsubishi Motors,Consumer Durables,Japan,21832,289,15948,6820
976,Finatis,Food Markets,France,54862,218.6,40002,466
977,Lear,Consumer Durables,United States,14567,1282.8,8194,5403
978,Mechel,Diversified Metals & Mining,Russia,11404,661.6,19328,2194
979,GKN,Consumer Durables,United Kingdom,10585,780.5,9701,6782
980,Wolseley,Construction,Switzerland,21036,89.3,10869,13744
981,Emirates NBD,Banking,United Arab Emirates,3809,624,83935,5841
982,Eastman Chemical,Chemicals,United States,8102,437,11619,11173
983,Shaw Communications,Media,Canada,5072,765.1,12475,10849
984,Huntington Bancshares,Banking,United States,3028,641,56153,6323
985,DP World,Transportation,United Arab Emirates,3121,749,16434,11952
985,Steel Authority of India,Diversified Metals & Mining,India,9024,706.4,15408,5258
987,Bidvest Group,Conglomerates,South Africa,16354,544.1,6784,8110
987,Comerica,Banking,United States,2682,521,65359,6901
989,Murata Manufacturing,Consumer Durables,Japan,7063,372.1,12041,15559
990,Mattel,Consumer Durables,United States,6421,776.5,6527,14518
991,Chongqing Rural Bank,Banking,China,3632,850,69579,4997
992,Bank of Ireland,Banking,Ireland,8247,-2405,195314,5984
993,CA,IT Software & Services,United States,4680,924,11558,11599
994,TD Ameritrade Holding,Diversified Financials,United States,2644,580.5,21018,11537
995,Adobe Systems,IT Software & Services,United States,4366,713,10166,20640
996,Südzucker,"Food, Drink & Tobacco",Germany,9323,501.7,10913,8632
997,Avnet,Consumer Durables,United States,25157,518.8,10550,4990
998,CH Robinson Worldwide,Transportation,United States,11359,593.8,2804,9557
999,Land Securities Group,Real Estate,United Kingdom,1076,838,17287,9774
1000,Yamada Denki,Retailing,Japan,22172,703.8,11202,3987
1001,Mitsubishi UFJ Lease,Business Services & Supplies,Japan,8753,418.5,44571,4279
1001,Nan Ya Plastics,Chemicals,Taiwan,10169,143,16299,13863
1003,NetApp,Technology Hardware & Equipment,United States,6318,512,10866,12445
1004,Chiba Bank,Banking,Japan,2369,492.5,132235,6000
1005,Abu Dhabi Commercial Bank,Banking,United Arab Emirates,2570,680,49222,6051
1006,Johnson Matthey,Chemicals,United Kingdom,19268,506.2,5175,7523
1007,Latam Airlines,Airline,Chile,9722,11,20593,11148
1008,Tingyi Holding,"Food, Drink & Tobacco",China,9212,455,7473,14955
1009,Public Storage,Real Estate,United States,1827,939.3,8793,26701
1010,SGS,Business Services & Supplies,Switzerland,6090,607,5211,19570
1011,Areva,Utilities,France,12325,-130.6,39850,6224
1012,Sun Art Retail Group,Retailing,China,12338,382,7151,13867
1013,Subsea 7,Oil & Gas Operations,United Kingdom,6297,830.4,10495,8264
1014,Santos,Oil & Gas Operations,Australia,3429,539.5,17662,13145
1015,Bankia,Banking,Spain,12161,-24504,372565,727
1016,Lend Lease Group,Real Estate,Australia,11894,513.2,12604,5813
1017,Norsk Hydro,Diversified Metals & Mining,Norway,11682,-221,20943,9008
1018,Fidelity National Information,Business Services & Supplies,United States,5808,461.2,13550,11279
1019,Fosun International,Diversified Metals & Mining,China,8204,588,26034,4138
1019,Sears Holdings,Retailing,United States,39854,-1058,19340,5514
1021,Delta Lloyd,Insurance,Netherlands,14558,-1972,105466,3328
1022,UC Rusal,Diversified Metals & Mining,Russia,11036,-56,25499,8105
1023,Sumitomo Chemical,Chemicals,Japan,23530,67.5,28085,5088
1024,Banca MPS,Banking,Italy,12122,-4077,288859,3221
1025,Alleghany,Insurance,United States,4753,702.2,22808,6410
1026,Hyundai Engineering,Construction,South Korea,11835,452.9,11983,6448
1027,Canadian Tire,Retailing,Canada,11477,501.4,13238,5635
1028,Shanghai International Port,Transportation,China,4462,788,13252,9815
1029,St Jude Medical,Health Care Equipment & Services,United States,5503,752,9271,11948
1030,Eiffage,Construction,France,18002,282.9,33832,4086
1031,Tohoku Electric Power,Utilities,Japan,20354,-2801.4,48874,3571
1032,Ventas,Real Estate,United States,2485,362.8,18980,20638
1033,Shoppers Drug Mart,Retailing,Canada,10828,611.1,7506,8526
1034,Link REIT,Real Estate,Hong Kong-China,764,1236.4,10204,12664
1035,Air France-KLM,Airline,France,33817,-1573,34704,3102
1035,SembCorp Industries,Construction,Singapore,8345,616.9,10502,7354
1037,CarMax,Retailing,United States,10611,422.1,9298,9506
1037,Lanxess,Chemicals,Germany,11694,661,8661,6796
1039,Coach,Consumer Durables,United States,4929,1050.6,3279,14154
1040,Staples,Retailing,United States,24381,-210.7,12280,8953
1041,Hang Lung Group,Real Estate,Hong Kong-China,1030,679,23595,7942
1042,Assurant,Insurance,United States,8508,483.7,28947,3471
1043,Talisman Energy,Oil & Gas Operations,Canada,7312,132,21858,12653
1044,Attijariwafa Bank,Banking,Morocco,3405,532,43481,6687
1045,China Cosco Holdings,Transportation,China,13999,-1515,26497,6395
1045,Kyushu Electric Power,Utilities,Japan,18218,-2010,51635,4252
1047,Lorillard,"Food, Drink & Tobacco",United States,4636,1099,3396,14943
1048,Helvetia Holding,Insurance,Switzerland,8704,371,46425,3623
1049,BCI-Banco Credito,Banking,Chile,2679,541.1,31010,7860
1049,Kintetsu,Transportation,Japan,11389,104.7,22225,8080
1051,NiSource,Oil & Gas Operations,United States,5061,416.1,21845,8800
1052,Rockwell Automation,Capital Goods,United States,6275,715.1,5711,12378
1053,Naspers,Media,South Africa,5146,377.2,10507,27729
1054,Zain,Telecommunications services,Kuwait,4578,900,10416,10811
1055,SES,Media,Luxembourg,2412,855.9,11750,12633
1056,Power Grid of India,Utilities,India,2004,649.4,18220,9312
1056,W&W-Wüstenrot,Diversified Financials,Germany,8750,294,101770,1863
1058,Nippon Express,Transportation,Japan,19667,325.5,14958,5206
1059,Gjensidige Forsikring,Insurance,Norway,4062,768.8,16806,8352
1060,PLDT,Telecommunications services,Philippines,3981,863,9863,15131
1061,Dai Nippon Printing,Media,Japan,18207,-197.6,19129,6413
1061,LeGrand,Capital Goods,France,5893,667,8751,12226
1061,Sojitz,Trading Companies,Japan,54290,-44.1,25496,1986
1064,KazMunaiGas Exploration,Oil & Gas Operations,Kazakhstan,5345,1078.3,10397,7931
1065,Arab National Bank,Banking,Saudi Arabia,1475,632.2,36433,6233
1066,Starwood Hotels,"Hotels, Restaurants & Leisure",United States,6321,562,8861,12266
1067,Westfield Retail Trust,Real Estate,Australia,536,863.6,13848,9828
1068,Finmeccanica,Aerospace & Defense,Italy,22433,-3038,38356,2994
1068,Hertz Global Holdings,Business Services & Supplies,United States,9021,243.1,23286,8480
1070,Western Union,Business Services & Supplies,United States,5665,1025.9,9466,8344
1071,Facebook,IT Software & Services,United States,5089,53,15103,63472
1072,Sharp,Consumer Durables,Japan,29667,-4543,31765,3744
1073,Shimao Property Holdings,Real Estate,China,4541,914,19218,5880
1074,Harley-Davidson,Consumer Durables,United States,5581,623.9,9171,12536
1075,Cielo,Business Services & Supplies,Brazil,2649,1130,4682,18930
1076,Vedanta Resources,Diversified Metals & Mining,United Kingdom,13993,59.8,45395,4676
1077,Julius Baer Group,Diversified Financials,Switzerland,2225,324.6,59925,8780
1078,Nintendo,Consumer Durables,Japan,7824,-521.9,15933,14388
1079,Daito Trust Construction,Construction,Japan,13133,569,6681,6980
1080,Thai Beverage,"Food, Drink & Tobacco",Thailand,5184,917,6789,12271
1081,Belle International Holdings,Consumer Durables,Hong Kong-China,5208,690,4587,15303
1082,Cathay Pacific Airways,Airline,Hong Kong-China,12600,118,20511,7117
1083,Arrow Electronics,Consumer Durables,United States,20405,506.3,10786,4394
1084,New York Community,Banking,United States,2091,501.1,44145,6262
1085,Mediolanum,Insurance,Italy,14967,87,43657,4470
1086,Bank of Ayudhya,Banking,Thailand,2818,478,34845,7199
1086,Dollar Tree,Retailing,United States,7395,619,2752,10051
1088,Phoenix Group Holdings,Insurance,Channel Islands,1882,621,139834,2195
1089,National Bank of Greece,Banking,Greece,10425,-15974,137033,952
1090,Quest Diagnostics,Health Care Equipment & Services,United States,7383,555.7,9284,8895
1091,Liberty Media,Media,United States,1999,1414,8325,13369
1091,Flextronics International ,Consumer Durables,Singapore,24657,428.8,11154,4476
1093,Aozora Bank,Banking,Japan,1645,559.1,61323,5057
1094,Nippon Yusen,Transportation,Japan,21838,-879.7,25706,4727
1095,WR Berkley,Insurance,United States,5824,510.6,20156,5853
1096,Shire,Drugs & Biotechnology,Ireland,4648,745.4,7317,17151
1097,Rakuten,Retailing,Japan,5559,243.4,24341,13060
1098,Schroders,Diversified Financials,United Kingdom,2259,448.9,23835,9207
1099,Intuit,IT Software & Services,United States,4192,790,5089,19393
1100,Coventry Health Care,Health Care Equipment & Services,United States,14113,487.1,8751,6313
1101,Pohjola Bank,Banking,Finland,5145,376,58784,5211
1102,Hormel Foods,"Food, Drink & Tobacco",United States,8307,501.4,4623,10404
1103,Keyence,Consumer Durables,Japan,2607,778.6,8603,18321
1104,Hong Kong Exchanges,Diversified Financials,Hong Kong-China,771,526,10429,20196
1105,Terna,Utilities,Italy,2322,596.7,18640,8346
1106,Grupo Bimbo,"Food, Drink & Tobacco",Mexico,13456,158,10133,13043
1107,T Rowe Price,Diversified Financials,United States,3022,883.6,4203,19483
1108,Nidec,Capital Goods,Japan,8242,492,9625,8009
1109,Continental Resources,Oil & Gas Operations,United States,2573,739.4,9140,17205
1110,Emaar Properties,Real Estate,United Arab Emirates,2387,577,16649,9221
1111,China Oilfield Services,Oil & Gas Operations,China,3503,723,11982,11146
1112,Bharat Petroleum,Oil & Gas Operations,India,36693,153.5,15274,5351
1113,CMS Energy,Utilities,United States,6253,382,17131,7297
1114,Delhaize Group,Food Markets,Belgium,29237,135,15752,5457
1115,Zimmer Holdings,Health Care Equipment & Services,United States,4472,758.2,9012,12527
1116,Brambles,Business Services & Supplies,Australia,5588,572.5,7672,14094
1117,Grupo Carso,Conglomerates,Mexico,6404,576.1,5908,11287
1118,Bank of Greece,Banking,Greece,5433,336,210652,366
1119,O'Reilly Automotive,Retailing,United States,6182,585.8,5749,11549
1120,Next,Consumer Durables,United Kingdom,5637,808,3006,9978
1121,Experian,Business Services & Supplies,Ireland,4483,654,7810,18047
1122,Wisconsin Energy,Utilities,United States,4246,546.3,14285,9474
1123,Lixil Group,Construction,Japan,15600,22.6,17564,6087
1124,Delek Group,Diversified Financials,Israel,18587,116,30657,3007
1125,AmBank Group,Banking,Malaysia,2076,493.4,36442,6123
1126,K+S,Chemicals,Germany,5060,858.5,8761,9384
1126,Kawasaki Heavy Industries,Capital Goods,Japan,15750,281.7,16095,5256
1128,Innolux,Technology Hardware & Equipment,Taiwan,16263,-989.8,20647,5386
1129,Kuwait Finance House,Banking,Kuwait,3602,312,52186,8105
1130,Canadian Oil Sands,Oil & Gas Operations,Canada,3719,985.2,10215,10218
1131,Valeo,Consumer Durables,France,15121,489,11772,4322
1132,Brenntag,Chemicals,Germany,12460,432,7536,7701
1133,Colruyt,Food Markets,Belgium,10477,457.8,4205,8221
1133,Tullow Oil,Oil & Gas Operations,United Kingdom,2393,637,9374,17156
1135,Industrial Alliance Insurance,Insurance,Canada,7484,342.2,41961,3508
1136,Kobe Steel,Diversified Metals & Mining,Japan,22525,-172.1,26044,3818
1137,JM Smucker,"Food, Drink & Tobacco",United States,5913,518,9184,10447
1138,Alcatel-Lucent,Technology Hardware & Equipment,France,19058,-1813,28168,3535
1138,Dr Pepper Snapple Group,"Food, Drink & Tobacco",United States,5995,629,8928,8974
1140,Cosmo Oil,Oil & Gas Operations,Japan,37566,-109.7,19963,1844
1141,AMR,Airline,United States,24855,-1876,23510,1274
1142,BPI,Banking,Philippines,1433,396.7,23870,9108
1143,Applied Materials,Semiconductors,United States,8103,26,11714,15966
1144,Health Care REIT,Real Estate,United States,1822,297.3,19549,17095
1145,Saudi Arabian Fertilizers,Chemicals,Saudi Arabia,1328,1030.7,2675,13843
1145,Wuliangye Yibin,"Food, Drink & Tobacco",China,3049,978,5861,14662
1147,MGM Resorts,Casinos & Gaming,United States,9161,-1767.7,26285,6438
1148,Mercantil Servicios,Banking,Venezuela,3893,969.4,33214,3411
1149,Chugoku Electric Power,Utilities,Japan,14271,30.2,34159,4382
1149,Tokyo Electron,Semiconductors,Japan,7648,443.6,9308,8507
1151,Shoprite Holdings,Food Markets,South Africa,10132,370.7,3728,10184
1151,Weichai Power,Capital Goods,China,7604,474,10637,6964
1153,El Puerto de Liverpool,Retailing,Mexico,5040,548,6585,15542
1153,OHL Group,Construction,Spain,5316,1327,15208,3497
1153,SMC Corp,Capital Goods,Japan,4130,716.1,8905,13202
1156,Braskem,Chemicals,Brazil,17332,-357,19637,5041
1157,Industrivarden,Diversified Financials,Sweden,386,1693.6,10545,7244
1158,BM&F Bovespa,Diversified Financials,Brazil,1008,524.3,11729,13424
1159,First Quantum Minerals,Diversified Metals & Mining,Canada,2950,1773,7536,10160
1160,General Growth Properties,Real Estate,United States,2512,-481.2,27282,18674
1161,SanDisk,Technology Hardware & Equipment,United States,5053,417.4,10339,13328
1162,Tokyu Land,Real Estate,Japan,6727,413.1,20963,4969
1163,Henan Shuanghui Investment,"Food, Drink & Tobacco",China,6260,457,2678,12644
1164,Prologis,Real Estate,United States,2006,-39.7,27310,17952
1165,ZTE,Technology Hardware & Equipment,China,13348,-450,16399,6472
1166,Banco Popolare,Banking,Italy,7768,-2924,169878,2567
1166,EnCana,Oil & Gas Operations,Canada,5160,-2794,18700,14959
1168,Alrosa,Diversified Metals & Mining,Russia,4696,903,9983,7728
1169,Boston Scientific,Health Care Equipment & Services,United States,7249,-4068,17154,10031
1170,American Financial Group,Insurance,United States,5062,488,39171,4163
1171,Noble,Oil & Gas Operations,Switzerland,3547,522.3,14603,9558
1172,Prada,Consumer Durables,Italy,3341,564.6,3623,25753
1173,Metalurgica Gerdau,Diversified Metals & Mining,Brazil,18537,223,24980,3757
1174,NMDC,Diversified Metals & Mining,India,2214,1428.4,6901,10608
1175,Storebrand,Insurance,Norway,9016,173,75589,2013
1176,Shin Kong Financial,Insurance,Taiwan,9202,181.4,70040,2672
1177,Hebei Iron & Steel,Diversified Metals & Mining,China,21186,220,22794,4102
1178,US Airways Group,Airline,United States,13831,636,9396,2596
1178,Celanese,Chemicals,United States,6418,605,9158,7508
1178,Regeneron Pharmaceuticals,Drugs & Biotechnology,United States,1378,750.3,1661,16746
1181,Inner Mongolia Yitai,Diversified Metals & Mining,China,5006,1023,6450,8686
1182,HTC,Technology Hardware & Equipment,Taiwan,9774,567.5,7093,6561
1183,Adani Enterprises,Trading Companies,India,7712,361.6,20997,4868
1183,UBI Banca,Banking,Italy,7402,106,174773,3739
1185,Global Logistic Properties,Real Estate,Singapore,562,537,13565,9796
1186,Nielsen Holdings,Media,Netherlands,5612,272,14591,12938
1187,Bank of Ningbo,Banking,China,2431,517,41288,4943
1188,PGN,Oil & Gas Operations,Indonesia,2576,890.9,3908,13488
1189,Intuitive Surgical,Health Care Equipment & Services,United States,2179,656.6,4059,18436
1190,Dangote Cement,Construction,Nigeria,1453,774.7,3249,15121
1191,Greentown China Holdings,Real Estate,China,5609,769,17275,3163
1192,Avalonbay Communities,Real Estate,United States,1039,423.9,11160,16598
1192,Fresnillo,Diversified Metals & Mining,Mexico,2157,736.1,3271,16060
1194,UPM-Kymmene,Materials,Finland,13770,-1654.3,16094,6143
1195,Ameren,Utilities,United States,6828,-974,21835,8344
1196,Clorox,Consumer Durables,United States,5605,562,4502,10964
1197,Guangzhou R&F,Real Estate,China,4822,872,15812,4817
1197,IDBI Bank,Banking,India,5037,393.7,56875,2106
1197,Samsung SDI,Consumer Durables,South Korea,5126,1307,10242,5506
1200,Arch Capital Group,Insurance,Bermuda,3482,593.4,17817,6870
1201,Portugal Telecom,Telecommunications services,Portugal,8485,296.1,26520,4734
1202,Petrofac,Oil & Gas Operations,United Kingdom,6456,645.2,5287,8097
1203,GS Holdings,Oil & Gas Operations,South Korea,8738,438.8,11951,5396
1203,Metso,Capital Goods,Finland,9900,492.1,8523,6324
1205,FMC Technologies,Oil & Gas Operations,United States,6151,430,5903,12489
1206,British Land,Real Estate,United Kingdom,558,769.2,13034,7531
1207,Toppan Printing,Media,Japan,18246,37.1,19121,4618
1208,Metro Inc,Food Markets,Canada,12056,500.9,5223,5960
1208,Yamato Holdings,Transportation,Japan,15231,239,10962,7721
1210,Turkish Airlines,Airline,Turkey,8283,630,10527,4848
1211,Cosan,"Food, Drink & Tobacco",Brazil,14055,303.9,12163,5540
1212,Mitsui OSK Lines,Transportation,Japan,17337,-314.2,23507,4225
1213,MBIA,Insurance,United States,2435,1234,21724,2307
1214,Ingram Micro,Consumer Durables,United States,37827,305.9,11480,3027
1215,BorgWarner,Consumer Durables,United States,7183,468.7,6401,9223
1215,Century Tokyo Leasing,Business Services & Supplies,Japan,8653,316.4,27429,2648
1217,Hindustan Petroleum,Oil & Gas Operations,India,32629,34.3,16798,1912
1218,Qingdao Haier,Consumer Durables,China,12588,518,7969,5406
1219,E-mart ,Retailing,South Korea,11267,377,11520,5357
1219,Stockland Australia,Real Estate,Australia,2086,498.5,14898,8824
1221,Interpublic Group,Media,United States,6956,446.7,13494,5509
1222,Orascom Construction,Construction,Egypt,5426,668,9831,7008
1223,Molson Coors Brewing,"Food, Drink & Tobacco",United States,3916,443,16184,8781
1224,Shinsei Bank,Banking,Japan,4512,77.7,104427,6558
1225,IHI,Capital Goods,Japan,14760,287.8,15738,4539
1226,Research In Motion,Technology Hardware & Equipment,Canada,11073,-646,13165,7920
1227,Want Want China,"Food, Drink & Tobacco",China,3359,553.8,3461,19773
1228,Royal Caribbean Cruises,"Hotels, Restaurants & Leisure",Liberia,7688,18.3,19828,7375
1229,Charter Communications,Media,United States,7504,-304,15599,9115
1229,Verbund,Utilities,Austria,4082,500.6,16348,7351
